spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,source_urls,last_verified,label_image_url,cohort
Scotch,Ailsa Bay,"Girvan, Lowland",Ailsa Bay,own_make,,FALSE,FALSE,Single Malt; Peated,NAS,,,97.8,48.9,100% malted barley,Small ex-bourbon (micro-maturation) then virgin oak and first/refill ex-bourbon casks,,https://distiller.com/spirits/ailsa-bay-sweet-smoke-release-1-2,2026-06-26,https://img.thewhiskyexchange.com/540/asbob.non1.jpg,scotch_lowlands
Scotch,Ailsa Bay,"Girvan, Lowland",Ailsa Bay,own_make,,FALSE,FALSE,Single Malt; Peated,NAS,,,97.8,48.9,100% malted barley,Virgin oak and first/refill ex-bourbon casks,,https://www.thewhiskyexchange.com/p/30748/ailsa-bay,2026-06-05,NULL,scotch_lowlands
Scotch,Daftmill,"Cupar, Lowland",Daftmill,own_make,,FALSE,FALSE,Single Malt; Summer Release,11 Years,2006,,92,46,100% malted barley,Ex-bourbon casks,,https://www.daftmill.com/releases/2006-releases/,2026-06-05,NULL,scotch_lowlands
Scotch,Daftmill,"Cupar, Lowland",Daftmill,own_make,,FALSE,FALSE,Single Malt; Winter Release,12 Years,2006,,92,46,100% malted barley,Ex-bourbon and ex-sherry casks,,https://www.daftmill.com/releases/2006-releases/,2026-06-05,NULL,scotch_lowlands
Scotch,Daftmill,"Cupar, Lowland",Daftmill,own_make,,FALSE,FALSE,Single Malt; Winter Release,12 Years,2007,,92,46,100% malted barley,Ex-bourbon casks,,https://www.daftmill.com/releases/2007-2/,2026-06-05,NULL,scotch_lowlands
Scotch,Daftmill,"Cupar, Lowland",Daftmill,own_make,,FALSE,FALSE,Single Malt; Summer Release,12 Years,2008,,92,46,100% malted barley,Ex-bourbon casks,,https://www.daftmill.com/releases/2008-releases/,2026-06-05,NULL,scotch_lowlands
Scotch,Daftmill,"Cupar, Lowland",Daftmill,own_make,,FALSE,FALSE,Single Malt; Winter Release,12 Years,2008,,92,46,100% malted barley,Ex-bourbon casks,,https://www.daftmill.com/releases/2008-releases/,2026-06-05,NULL,scotch_lowlands
Scotch,Annandale,"Annan, Lowland",Annandale,own_make,,FALSE,TRUE,Single Malt; Single Cask; Man O'Words,NAS,,,,,100% malted barley,Ex-bourbon/sherry casks (varies by cask),,https://www.annandaledistillery.com/our-whisky/,2026-06-05,NULL,scotch_lowlands
Scotch,Annandale,"Annan, Lowland",Annandale,own_make,,FALSE,TRUE,Single Malt; Single Cask; Peated; Man O'Sword,NAS,,,,,100% malted barley,Ex-bourbon/sherry casks (varies by cask),,https://www.annandaledistillery.com/our-whisky/,2026-06-05,NULL,scotch_lowlands
Scotch,Annandale,"Annan, Lowland",Annandale,own_make,,FALSE,FALSE,Single Malt; Single Cask; Man O'Words,10 Years,,Cask 125,117.6,58.8,100% malted barley,Fresh ex-bourbon cask,,https://whiskymag.com/articles/annandale-announces-first-10-year-old-single-malts/,2026-06-28,NULL,scotch_lowlands
Scotch,Annandale,"Annan, Lowland",Annandale,own_make,,FALSE,FALSE,Single Malt; Single Cask; Peated; Man O'Sword,10 Years,,Cask 69,115.8,57.9,100% malted barley,Fresh ex-bourbon cask,,https://whiskymag.com/articles/annandale-announces-first-10-year-old-single-malts/,2026-06-28,NULL,scotch_lowlands
Scotch,Kingsbarns,"Kingsbarns, Lowland",Kingsbarns,own_make,,FALSE,FALSE,Single Malt; Dream to Dram,NAS,,,92,46,100% malted barley,"90% first-fill ex-bourbon, 10% shaved/toasted/re-charred wine casks",,https://www.thewhiskyexchange.com/p/47805/kingsbarns-dream-to-dram,2026-06-26,https://img.thewhiskyexchange.com/540/kgbob.non2.jpg,scotch_lowlands
Scotch,Kingsbarns,"Kingsbarns, Lowland",Kingsbarns,own_make,,FALSE,FALSE,Single Malt; Balcomie; Sherry Cask,NAS,,,92,46,100% malted barley,Oloroso sherry (solera-method) American oak casks,,https://whiskyart.blog/en/2023/08/28/kingsbarns-balcomie-2/,2026-06-26,https://i0.wp.com/whiskyart.blog/wp-content/uploads/2023/08/Kingsbarns-Balcomie.jpg,scotch_lowlands
Scotch,Kingsbarns,"Kingsbarns, Lowland",Kingsbarns,own_make,,FALSE,FALSE,Single Malt; Doocot,NAS,,,92,46,100% malted barley,First-fill ex-bourbon casks,,https://www.kingsbarnsdistillery.com/,2026-06-28,NULL,scotch_lowlands
Scotch,InchDairnie,"Glenrothes, Lowland",RyeLaw,own_make,,FALSE,FALSE,Single Grain,NAS,,,,,Malted rye and malted barley (undisclosed %),Ex-bourbon casks,,https://www.thewhiskyexchange.com/b/40/inchdairnie-single-malt-scotch-whisky; https://whiskyforeveryone.blogspot.com/2023/05/review-inchdairnie-ryelaw.html,2026-06-05,NULL,scotch_lowlands
Scotch,InchDairnie,"Glenrothes, Lowland",KinGlassie,own_make,,FALSE,FALSE,Single Malt; Peated; Sherry Cask; Double Matured,8 Years,2017,,92.6,46.3,100% malted barley,5 years ex-bourbon then 3 years Amontillado casks,,https://www.royalmilewhiskies.com/kinglassie-8-year-old-46-3-70cl/,2026-06-05,NULL,scotch_lowlands
Scotch,InchDairnie,"Glenrothes, Lowland",KinGlassie,own_make,,FALSE,FALSE,Single Malt; Peated; Bourbon Cask; Raw,8 Years,2017,,92.6,46.3,100% malted barley,Full-term American oak ex-bourbon casks,,https://www.thewhiskyexchange.com/p/84534/inchdairnie-kinglassie-raw-2017-8-year-old,2026-06-26,https://img.thewhiskyexchange.com/540/incob.2017v1.jpg,scotch_lowlands
Scotch,Lindores Abbey,"Newburgh, Lowland",Lindores Abbey,own_make,,FALSE,FALSE,Single Malt; MCDXCIV,NAS,,,92,46,100% malted barley,"Ex-bourbon barrels, ex-red-wine barriques and ex-sherry butts",,https://lindoresabbeydistillery.com/lindores/,2026-06-26,https://lindoresabbeydistillery.com/wp-content/uploads/2022/03/BottleShots-2.jpg,scotch_lowlands
Scotch,Lindores Abbey,"Newburgh, Lowland",Lindores Abbey,own_make,,FALSE,FALSE,Single Malt; Cask Strength; Friar John Cor,NAS,,Chapter 1,120.4,60.2,100% malted barley,"Ex-bourbon, sherry and wine casks",,https://www.htfw.com/lindores-the-friar-john-cor-cask-strength-congregation-batch-chapter-1-whisky,2026-06-26,https://www.htfw.com/media/catalog/product/cache/51223aefd935e9442ebd0868a3d13ae4/l/p/lp17529_2_1.jpg,scotch_lowlands
Scotch,Lindores Abbey,"Newburgh, Lowland",Lindores Abbey,own_make,,FALSE,FALSE,Single Malt; Cask Strength; Friar John Cor,NAS,,Chapter 2,121.8,60.9,100% malted barley,"Ex-bourbon, sherry and wine casks",,https://thewhiskeywash.com/scotch-whiskey/whisky-review-lindores-abbey-the-friar-john-cor-the-cask-strength-congregation-batch-chapter-2/,2026-06-05,NULL,scotch_lowlands
Scotch,Lindores Abbey,"Newburgh, Lowland",Lindores Abbey,own_make,,FALSE,FALSE,Single Malt; The Casks of Lindores; Bourbon Cask,NAS,,,,,100% malted barley,Ex-bourbon casks,,https://lindoresabbeydistillery.com/lindores/,2026-06-26,https://lindoresabbeydistillery.com/wp-content/uploads/2022/03/BottleShots-2.jpg,scotch_lowlands
Scotch,Lindores Abbey,"Newburgh, Lowland",Lindores Abbey,own_make,,FALSE,FALSE,Single Malt; The Casks of Lindores; Sherry Cask,NAS,,,,,100% malted barley,Ex-sherry butts,,https://lindoresabbeydistillery.com/lindores/,2026-06-26,https://lindoresabbeydistillery.com/wp-content/uploads/2022/03/BottleShots-2.jpg,scotch_lowlands
Scotch,Lindores Abbey,"Newburgh, Lowland",Lindores Abbey,own_make,,FALSE,FALSE,Single Malt; The Casks of Lindores; Wine Cask,NAS,,,,,100% malted barley,STR ex-red-wine barriques,,https://lindoresabbeydistillery.com/lindores/,2026-06-26,https://lindoresabbeydistillery.com/wp-content/uploads/2022/03/BottleShots-2.jpg,scotch_lowlands
Scotch,Holyrood,"Edinburgh, Lowland",Holyrood,own_make,,FALSE,FALSE,Single Malt; Arrival,NAS,,,,,100% malted barley,"Oloroso sherry butts, PX hogsheads, bourbon barrels and rum barriques",,https://whiskymag.com/articles/holyrood-launches-first-single-malt-whisky-arrival/,2026-06-05,NULL,scotch_lowlands
Scotch,The Borders,"Hawick, Lowland",The Borders,own_make,,FALSE,FALSE,Single Malt,NAS,,,,,100% malted barley,Ex-bourbon casks,,https://thebordersdistillery.com/,2026-06-05,NULL,scotch_lowlands
Scotch,The Borders,"Hawick, Lowland",The Borders,own_make,,FALSE,FALSE,Blended Scotch; Workshop Series; Malt & Rye,NAS,,,,,Malted barley and rye,Ex-bourbon casks,,https://sltn.co.uk/2022/10/21/a-single-site-blend-from-the-borders/,2026-06-26,https://sltn.co.uk/wp-content/uploads/2022/10/Borders-Distillery-social.jpg,scotch_lowlands
Scotch,Clydeside,"Glasgow, Lowland",Clydeside,own_make,,FALSE,FALSE,Single Malt; Stobcross,NAS,,,92,46,100% malted barley,American oak ex-bourbon and European oak sherry casks,,https://www.theclydeside.com/online-shop/clydeside-stobcross/,2026-06-05,NULL,scotch_lowlands
Scotch,Clydeside,"Glasgow, Lowland",Clydeside,own_make,,FALSE,FALSE,Single Malt; Limited Edition,NAS,,,,,100% malted barley,American bourbon barrels,Canadian rye and Mexican tequila casks,https://www.theclydeside.com/our-whisky/our-whiskies/,2026-06-05,NULL,scotch_lowlands
Scotch,The Glasgow Distillery,"Glasgow, Lowland",Glasgow 1770,own_make,,FALSE,FALSE,Single Malt; The Original,NAS,,,92,46,100% malted barley,First-fill ex-bourbon casks,Virgin American white oak,https://www.glasgowdistillery.com/our-spirits/1770-whisky,2026-06-26,https://www.glasgowdistillery.com/sites/glasgowdistillery/images/og-tgd-2.png,scotch_lowlands
Scotch,The Glasgow Distillery,"Glasgow, Lowland",Glasgow 1770,own_make,,FALSE,FALSE,Single Malt; Peated,NAS,,,92,46,100% malted barley,Ex-bourbon casks,,https://www.glasgowdistillery.com/our-spirits/1770-whisky,2026-06-26,https://www.glasgowdistillery.com/sites/glasgowdistillery/images/og-tgd-2.png,scotch_lowlands
Scotch,The Glasgow Distillery,"Glasgow, Lowland",Glasgow 1770,own_make,,FALSE,FALSE,Single Malt; Triple Distilled,NAS,,,92,46,100% malted barley,Ex-bourbon casks,,https://www.glasgowdistillery.com/our-spirits/1770-whisky,2026-06-26,https://www.glasgowdistillery.com/sites/glasgowdistillery/images/og-tgd-2.png,scotch_lowlands
Scotch,The Glasgow Distillery,"Glasgow, Lowland",Glasgow 1770,own_make,,FALSE,FALSE,Single Malt,NAS,,,92,46,100% malted barley,First-fill ex-bourbon casks,Ruby port hogsheads (~2yr 10m),https://www.dramface.com/news/2025/glasgow-distillery-launches-ruby-port-cask-new-addition-to-core-range,2026-06-28,NULL,scotch_lowlands
Scotch,The Glasgow Distillery,"Glasgow, Lowland",Glasgow 1770,own_make,,FALSE,FALSE,Single Malt; Cask Strength; Bourbon Cask,8 Years,,,108,54,100% malted barley,First-fill ex-bourbon casks,,https://scottishgrocer.co.uk/2025/10/29/glasgow-1770-whisky-unveils-bourbon-cask-single-malt-to-core-range/,2026-06-05,NULL,scotch_lowlands
Scotch,Bonnington,"Edinburgh, Lowland",John Crabbie,own_make,,FALSE,FALSE,Single Malt,NAS,,,80,40,100% malted barley,Ex-bourbon casks,,https://crabbiewhisky.com/bonnington-distillery/; https://www.royalmilewhiskies.com/james-crabbie-bonnington-single-malt-40-70cl/,2026-06-05,NULL,scotch_lowlands
Scotch,Eden Mill,"St Andrews, Lowland",Eden Mill,own_make,,FALSE,FALSE,Single Malt; Art of St Andrews,NAS,2019,,,,100% malted barley,"Bourbon, Pedro Ximenez and Oloroso casks (varies by year)",,https://www.edenmill.com/collections/whisky,2026-06-28,NULL,scotch_lowlands
Scotch,Eden Mill,"St Andrews, Lowland",Eden Mill,own_make,,FALSE,FALSE,Single Malt; Art of St Andrews,NAS,2020,,,,100% malted barley,"Bourbon, Pedro Ximenez and Oloroso casks (varies by year)",,https://www.edenmill.com/collections/whisky,2026-06-28,NULL,scotch_lowlands
Scotch,Eden Mill,"St Andrews, Lowland",Eden Mill,own_make,,FALSE,FALSE,Single Malt; Art of St Andrews,NAS,2021,,,,100% malted barley,"Bourbon, Pedro Ximenez and Oloroso casks (varies by year)",,https://www.edenmill.com/collections/whisky,2026-06-28,NULL,scotch_lowlands
Scotch,Eden Mill,"St Andrews, Lowland",Eden Mill,own_make,,FALSE,FALSE,Single Malt; Art of St Andrews,NAS,2022,,,,100% malted barley,"Bourbon, Pedro Ximenez and Oloroso casks (varies by year)",,https://www.edenmill.com/collections/whisky,2026-06-28,NULL,scotch_lowlands
Scotch,Eden Mill,"St Andrews, Lowland",Eden Mill,own_make,,FALSE,FALSE,Single Malt; Art of St Andrews,NAS,2023,,,,100% malted barley,"Bourbon, Pedro Ximenez and Oloroso casks (varies by year)",,https://www.edenmill.com/collections/whisky,2026-06-28,NULL,scotch_lowlands
Scotch,Eden Mill,"St Andrews, Lowland",Eden Mill,own_make,,FALSE,FALSE,Single Malt; Art of St Andrews,NAS,2024,,,,100% malted barley,"Bourbon, Pedro Ximenez and Oloroso casks (varies by year)",,https://www.edenmill.com/collections/whisky,2026-06-28,NULL,scotch_lowlands
Scotch,Eden Mill,"St Andrews, Lowland",Eden Mill,own_make,,FALSE,FALSE,Single Malt; Art of St Andrews,NAS,2025,,,,100% malted barley,"Bourbon, Pedro Ximenez and Oloroso casks (varies by year)",,https://www.edenmill.com/collections/whisky,2026-06-28,NULL,scotch_lowlands
Scotch,Eden Mill,"St Andrews, Lowland",Eden Mill,own_make,,FALSE,FALSE,Single Malt; First Bottling,NAS,2018,,,,100% malted barley,Various casks,,https://scotchwhisky.com/whiskypedia/2985/eden-mill/,2026-06-28,NULL,scotch_lowlands
Scotch,Falkirk,"Falkirk, Lowland",Falkirk,own_make,,FALSE,FALSE,Single Malt; Inaugural Release,3 Years,2024,,,,100% malted barley,Dunnage-matured ex-bourbon casks,,https://www.falkirkherald.co.uk/lifestyle/food-and-drink/whisky-inaugural-release-of-falkirk-distillery-lowland-single-malt-sells-out-in-24-hours-4475326; https://www.whiskybase.com/whiskies/whisky/266801/falkirk-distillery-lowland-single-malt-whisky,2026-06-28,NULL,scotch_lowlands
Scotch,Cameronbridge,"Windygates, Lowland",Cameron Brig,own_make,,FALSE,FALSE,Single Grain,NAS,,,80,40.0,,Ex-bourbon casks,,https://scotchwhisky.com/whiskypedia/1996/cameron-brig/,2026-06-28,NULL,scotch_lowlands
Scotch,Cameronbridge,"Windygates, Lowland",Haig Club,own_make,,FALSE,FALSE,Single Grain,NAS,,,80,40.0,,Fresh ex-bourbon casks,,https://scotchwhisky.com/whiskypedia/1997/cameronbridge/,2026-06-28,NULL,scotch_lowlands
Scotch,Cameronbridge,"Windygates, Lowland",Haig Club,own_make,,FALSE,FALSE,Single Grain; Clubman,NAS,,,80,40.0,,Fresh ex-bourbon casks,,https://www.htfw.com/haig-club-clubman-single-grain-whisky,2026-06-26,https://www.htfw.com/media/catalog/product/cache/51223aefd935e9442ebd0868a3d13ae4/l/p/lp11953_2_1_1.jpg,scotch_lowlands
Scotch,Girvan,"Girvan, Lowland",Girvan Patent Still,own_make,,FALSE,FALSE,Single Grain; No. 4 Apps,NAS,,,84,42.0,,First-fill American oak ex-bourbon casks,,https://www.masterofmalt.com/distilleries/strathclyde-distillery/; https://scotchwhisky.com/whiskypedia/,2026-06-05,NULL,scotch_lowlands
Scotch,Girvan,"Girvan, Lowland",Girvan Patent Still,own_make,,FALSE,FALSE,Single Grain,25 Years,,,,,,Ex-bourbon casks,,https://scotchwhisky.com/whiskypedia/,2026-06-05,NULL,scotch_lowlands
Scotch,Girvan,"Girvan, Lowland",Girvan Patent Still,own_make,,FALSE,FALSE,Single Grain,30 Years,,,,,,Ex-bourbon casks,,https://scotchwhisky.com/whiskypedia/,2026-06-05,NULL,scotch_lowlands
Scotch,Port of Leith,"Edinburgh, Lowland",Port of Leith,own_make,,FALSE,FALSE,Single Grain; Table Whisky,NAS,,,86,43.0,,Ex-bourbon and other casks,,https://stillhaven.co.uk/2025/10/28/port-of-leith-distillery-single-grain-scotch-table-whisky-spirit-review/; https://www.leithdistillery.com/,2026-06-05,NULL,scotch_lowlands
Scotch,Bladnoch,"Wigtown, Lowland",Bladnoch,own_make,,FALSE,FALSE,Single Malt; Sherry Cask; Adela,15 Years,,,93.4,46.7,100% malted barley,American and Spanish oak Oloroso sherry butts,,https://www.masterofmalt.com/whiskies/bladnoch/bladnoch-adela-15-year-old-whisky/,2026-06-26,https://cdn11.bigcommerce.com/s-e8lbekfe7c/images/stencil/1024w/attribute_rule_images/18449_source_1767780630.jpg,scotch_lowlands
Scotch,Bladnoch,"Wigtown, Lowland",Bladnoch,own_make,,FALSE,FALSE,Single Malt; 2020 Release,11 Years,,,93.4,46.7,100% malted barley,,,https://www.masterofmalt.com/whiskies/bladnoch/bladnoch-11-year-old-2020-release-whisky/,2026-06-26,https://cdn11.bigcommerce.com/s-e8lbekfe7c/images/stencil/1024w/attribute_rule_images/53148_source_1773420644.jpg,scotch_lowlands
Scotch,Bladnoch,"Wigtown, Lowland",Bladnoch,own_make,,FALSE,FALSE,Single Malt; California Red Wine Cask Finish,17 Years,,,93.4,46.7,100% malted barley,,California red wine cask,https://www.masterofmalt.com/whiskies/bladnoch/bladnoch-17-year-old-california-red-wine-cask-finish-whisky/,2026-06-26,https://cdn11.bigcommerce.com/s-e8lbekfe7c/images/stencil/1024w/attribute_rule_images/7260_source_1766073041.jpg,scotch_lowlands
Scotch,Bladnoch,"Wigtown, Lowland",Bladnoch,own_make,,FALSE,FALSE,Single Malt; Bourbon Cask Finish; Talia,27 Years,,,86,43,100% malted barley,,Bourbon cask,https://www.masterofmalt.com/whiskies/bladnoch/bladnoch-talia-27-year-old-bourbon-cask-finish-whisky/,2026-06-26,https://cdn11.bigcommerce.com/s-e8lbekfe7c/images/stencil/1024w/attribute_rule_images/11192_source_1773418871.jpg,scotch_lowlands
Scotch,Bladnoch,"Wigtown, Lowland",Bladnoch,own_make,,FALSE,FALSE,Single Malt; Red Wine Cask Matured; Talia,26 Years,,,88,44,100% malted barley,Red wine casks,,https://www.masterofmalt.com/whiskies/bladnoch/bladnoch-talia-26-year-old-red-wine-cask-matured-whisky/,2026-06-26,https://cdn11.bigcommerce.com/s-e8lbekfe7c/images/stencil/1024w/attribute_rule_images/54854_source_1766074249.jpg,scotch_lowlands
Scotch,Auchentoshan,"Clydebank, Lowland",Auchentoshan,own_make,,FALSE,FALSE,Single Malt; Bordeaux Red Wine Cask; Blood Oak,NAS,,,92,46,100% malted barley,Ex-bourbon casks,Bordeaux red wine casks,https://www.wine-searcher.com/find/auchentoshan+blood+oak+single+malt+scotch+whisky+lowland+scotland,2026-06-26,https://www.wine-searcher.com/images/labels/91/12/auchentoshan-blood-oak-single-malt-scotch-whisky-10729112.jpg,scotch_lowlands
Scotch,Auchentoshan,"Clydebank, Lowland",Auchentoshan,own_make,,FALSE,FALSE,Single Malt; Heartwood,NAS,,,86,43,100% malted barley,Deeply-charred ex-bourbon and toasted Oloroso sherry casks,,https://whiskyadvocate.com/Auchentoshan-Heartwood-43,2026-06-26,NULL,scotch_lowlands
Scotch,Kingsbarns,"Kingsbarns, Lowland",Kingsbarns,own_make,,FALSE,FALSE,Single Malt; Cask Strength; Bell Rock,NAS,,,122.2,61.1,100% malted barley,"70% Oloroso sherry butts, 30% bourbon barrels",,https://www.kingsbarnsdistillery.com/products/bell-rock-70cl,2026-06-28,NULL,scotch_lowlands
Scotch,Eden Mill,"St Andrews, Lowland",Eden Mill,own_make,,FALSE,FALSE,Single Malt; Cask Strength; Distillery Single Cask,10 Years,,,119.6,59.8,100% malted barley,First-fill Oloroso sherry cask,,https://www.edenmill.com/pages/2025-distillery-single-cask,2026-06-26,http://us.edenmill.com/cdn/shop/files/WAS_18.png,scotch_lowlands
Scotch,Eden Mill,"St Andrews, Lowland",Eden Mill,own_make,,FALSE,FALSE,Single Malt; Cask Strength; Cask Mastery Port Cask Matured,NAS,,,122.2,61.1,100% malted barley,Port casks,,https://www.edenmill.com/collections/cask-mastery-series,2026-06-26,http://us.edenmill.com/cdn/shop/files/WAS_18.png,scotch_lowlands
Scotch,Lindores Abbey,"Newburgh, Lowland",Lindores Abbey,own_make,,FALSE,FALSE,Single Malt; Thiron 2024,NAS,2024,,98.8,49.4,100% malted barley,"Red wine barriques, bourbon casks, French virgin oak from Thiron-Gardais",,https://www.masterofmalt.com/whiskies/lindores-abbey/lindores-abbey-thiron-2024-whisky/,2026-06-26,https://cdn11.bigcommerce.com/s-e8lbekfe7c/images/stencil/1024w/attribute_rule_images/59625_source_1772986854.jpg,scotch_lowlands
Scotch,Lindores Abbey,"Newburgh, Lowland",Lindores Abbey,own_make,,FALSE,FALSE,Single Malt; Thiron 2025,NAS,2025,,,,100% malted barley,,,https://www.masterofmalt.com/distilleries/lindores-abbey/,2026-06-26,NULL,scotch_lowlands
Scotch,Lindores Abbey,"Newburgh, Lowland",Lindores Abbey,own_make,,FALSE,FALSE,Single Malt; Cask Strength; Friar John Cor,NAS,,Chapter 3,120.4,60.2,100% malted barley,,,https://aitkenwines.com/products/lindores-abbey-the-friar-john-cor-the-cask-strength-congregation-batch-chapter-3-single-malt-whisky-copy,2026-06-26,http://aitkenwines.com/cdn/shop/files/rn-image_picker_lib_temp_e0675a75-2f03-4dca-8c88-0fef208062ce_grande.jpg,scotch_lowlands
Scotch,The Glasgow Distillery,"Glasgow, Lowland",Glasgow 1770,own_make,,FALSE,FALSE,Single Malt; Bourbon Cask Matured,8 Years,,,108,54,100% malted barley,First-fill ex-bourbon barrels,,https://www.glasgowdistillery.com/item/197/Glasgow1770/Glasgow-1770-Bourbon-Cask-Matured.html,2026-06-26,https://www.glasgowdistillery.com/sites/glasgowdistillery/images/og-tgd-2.png,scotch_lowlands
