spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
Rum,Ron Santiago de Cuba,"Santiago de Cuba, Cuba",Ron Santiago de Cuba,own_make,NULL,FALSE,FALSE,Column Still Rum; Aged; 8 Anos,8 Years,,,,,,Oak,,,https://www.ronsantiagodecuba.com/rum/; https://www.thewhiskyexchange.com/b/339/santiago-de-cuba,2026-06-07,NULL,rum_cuba
Rum,Ron Santiago de Cuba,"Santiago de Cuba, Cuba",Ron Santiago de Cuba,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; 11 Anos,11 Years,,,80.0,40.0,,White oak,,,https://www.ronsantiagodecuba.com/rum/; https://www.thewhiskyexchange.com/b/339/santiago-de-cuba,2026-06-07,NULL,rum_cuba
Rum,Ron Santiago de Cuba,"Santiago de Cuba, Cuba",Ron Santiago de Cuba,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; 12 Anos,12 Years,,,80.0,40.0,,Oak,,,https://www.ronsantiagodecuba.com/rum/; https://www.thewhiskyexchange.com/b/339/santiago-de-cuba,2026-06-07,NULL,rum_cuba
Rum,Ron Santiago de Cuba,"Santiago de Cuba, Cuba",Ron Santiago de Cuba,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; Gran Reserva 20 Anos,20 Years,,,80.0,40.0,,White oak,,,https://www.ronsantiagodecuba.com/rum/; https://www.thewhiskyexchange.com/b/339/santiago-de-cuba,2026-06-07,NULL,rum_cuba
Rum,Ron Santiago de Cuba,"Santiago de Cuba, Cuba",Ron Santiago de Cuba,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; 25 Anos,25 Years,,,,,,,,,https://www.ronsantiagodecuba.com/rum/; https://www.thewhiskyexchange.com/b/339/santiago-de-cuba,2026-06-07,NULL,rum_cuba
Rum,Eminente,"Villa Clara, Cuba",Eminente,own_make,NULL,FALSE,FALSE,Column Still Rum; Aged; Reserva 7 Anos,7 Years,,,82.6,41.3,,Ex-whisky white oak,,,https://www.eminente.com/en/reserva; https://www.rum-x.com/rums/7273/eminente-reserva-7-ans/,2026-06-28,NULL,rum_cuba
Rum,Eminente,"Villa Clara, Cuba",Eminente,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; Gran Reserva 10 Anos,10 Years,,,,,,,,,https://www.eminente.com/en/reserva; https://www.rum-x.com/rums/7273/eminente-reserva-7-ans/,2026-06-28,NULL,rum_cuba
Rum,Ron Cubay,"Santo Domingo, Villa Clara, Cuba",Ron Cubay,own_make,NULL,FALSE,FALSE,Column Still Rum; White; Carta Blanca,NAS,,,76.0,38.0,,,,,https://www.masterofmalt.com/distilleries/ron-cubay-distillery/; https://www.rum-x.com/rums/7136/ron-cubay-1870-extra-anejo/,2026-06-07,NULL,rum_cuba
Rum,Ron Cubay,"Santo Domingo, Villa Clara, Cuba",Ron Cubay,own_make,NULL,FALSE,FALSE,Column Still Rum; Gold; Anejo Suave,NAS,,,75.0,37.5,,,,,https://www.masterofmalt.com/distilleries/ron-cubay-distillery/; https://www.rum-x.com/rums/7136/ron-cubay-1870-extra-anejo/,2026-06-07,NULL,rum_cuba
Rum,Ron Cubay,"Santo Domingo, Villa Clara, Cuba",Ron Cubay,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; Reserva Especial 10 Anos,10 Years,,,80.0,40.0,,,,,https://www.masterofmalt.com/distilleries/ron-cubay-distillery/; https://www.rum-x.com/rums/7136/ron-cubay-1870-extra-anejo/,2026-06-07,NULL,rum_cuba
Rum,Ron Cubay,"Santo Domingo, Villa Clara, Cuba",Ron Cubay,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; 1870,NAS,,,80.0,40.0,,,,,https://www.masterofmalt.com/distilleries/ron-cubay-distillery/; https://www.rum-x.com/rums/7136/ron-cubay-1870-extra-anejo/,2026-06-07,NULL,rum_cuba
Rum,Heriberto Duquesne Distillery,"Villa Clara, Cuba",Ron Mulata,own_make,NULL,FALSE,FALSE,Column Still Rum; White; Silver Dry,NAS,,,,,,,,,https://www.excellencerhum.com/en/cuba/2990-rum-ron-de-mulata-anejo-15-anos.html; https://ultimaterumguide.com/ron-mulata-de-cuba-palma-superior/,2026-06-26,https://cdn1.excellencerhum.com/2465-thickbox_default/rum-ron-de-mulata-anejo-15-anos.jpg,rum_cuba
Rum,Heriberto Duquesne Distillery,"Villa Clara, Cuba",Ron Mulata,own_make,NULL,FALSE,FALSE,Column Still Rum; Gold; Palma Superior,NAS,,,76.0,38.0,,,,,https://www.excellencerhum.com/en/cuba/2990-rum-ron-de-mulata-anejo-15-anos.html; https://ultimaterumguide.com/ron-mulata-de-cuba-palma-superior/,2026-06-26,https://cdn1.excellencerhum.com/2465-thickbox_default/rum-ron-de-mulata-anejo-15-anos.jpg,rum_cuba
Rum,Heriberto Duquesne Distillery,"Villa Clara, Cuba",Ron Mulata,own_make,NULL,FALSE,FALSE,Column Still Rum; Aged; 7 Anos,7 Years,,,,,,,,,https://www.excellencerhum.com/en/cuba/2990-rum-ron-de-mulata-anejo-15-anos.html; https://ultimaterumguide.com/ron-mulata-de-cuba-palma-superior/,2026-06-26,https://cdn1.excellencerhum.com/2465-thickbox_default/rum-ron-de-mulata-anejo-15-anos.jpg,rum_cuba
Rum,Heriberto Duquesne Distillery,"Villa Clara, Cuba",Ron Mulata,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; 15 Anos Gran Reserva,15 Years,,,76.0,38.0,,,,,https://www.excellencerhum.com/en/cuba/2990-rum-ron-de-mulata-anejo-15-anos.html; https://ultimaterumguide.com/ron-mulata-de-cuba-palma-superior/,2026-06-26,https://cdn1.excellencerhum.com/2465-thickbox_default/rum-ron-de-mulata-anejo-15-anos.jpg,rum_cuba
Rum,Heriberto Duquesne Distillery,"Villa Clara, Cuba",Ron Vigia,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; Gran Reserva 18 Anos,18 Years,,,,,,,,,https://thefatrumpirate.com/ron-vigia-gran-reserva-18-anos,2026-06-26,https://i0.wp.com/thefatrumpirate.com/wp-content/uploads/IMG_5728-310x232.jpg,rum_cuba
Rum,Ron Caney,"Santiago de Cuba, Cuba",Ron Caney,own_make,NULL,FALSE,FALSE,Column Still Rum; White; Carta Blanca,NAS,,,,,,,,,https://www.roncaney.eu/en/the-range/; https://www.1001spirits.com/brand/1223/ron-caney,2026-06-07,NULL,rum_cuba
Rum,Ron Caney,"Santiago de Cuba, Cuba",Ron Caney,own_make,NULL,FALSE,FALSE,Column Still Rum; Gold; Oro Ligero,,,,76.0,38.0,,,,,https://www.roncaney.eu/en/the-range/; https://www.1001spirits.com/brand/1223/ron-caney,2026-06-07,NULL,rum_cuba
Rum,Ron Caney,"Santiago de Cuba, Cuba",Ron Caney,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; Anejo Centuria,NAS,,,,,,,,,https://www.roncaney.eu/en/the-range/; https://www.1001spirits.com/brand/1223/ron-caney,2026-06-07,NULL,rum_cuba
Rum,Ron Caney,"Santiago de Cuba, Cuba",Ron Caney,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; 12 Anos,12 Years,,,,,,,,,https://www.roncaney.eu/en/the-range/; https://www.1001spirits.com/brand/1223/ron-caney,2026-06-07,NULL,rum_cuba
Rum,Ron Varadero,"Santiago de Cuba, Cuba",Ron Varadero,own_make,NULL,FALSE,FALSE,Column Still Rum; White; Silver Dry,NAS,,,,,,,,,https://www.ronvaradero.eu/en/the-range/; https://www.1001spirits.com/brand/1230/ron-varadero,2026-06-07,NULL,rum_cuba
Rum,Ron Varadero,"Santiago de Cuba, Cuba",Ron Varadero,own_make,NULL,FALSE,FALSE,Column Still Rum; Gold; 3 Anos,3 Years,,,76.0,38.0,,,,,https://www.ronvaradero.eu/en/the-range/; https://www.1001spirits.com/brand/1230/ron-varadero,2026-06-07,NULL,rum_cuba
Rum,Ron Varadero,"Santiago de Cuba, Cuba",Ron Varadero,own_make,NULL,FALSE,FALSE,Column Still Rum; Aged; 5 Anos,5 Years,,,76.0,38.0,,,,,https://www.ronvaradero.eu/en/the-range/; https://www.1001spirits.com/brand/1230/ron-varadero,2026-06-07,NULL,rum_cuba
Rum,Ron Varadero,"Santiago de Cuba, Cuba",Ron Varadero,own_make,NULL,FALSE,FALSE,Column Still Rum; Aged; 7 Anos,7 Years,,,76.0,38.0,,,,,https://www.ronvaradero.eu/en/the-range/; https://www.1001spirits.com/brand/1230/ron-varadero,2026-06-07,NULL,rum_cuba
Rum,Ron Varadero,"Santiago de Cuba, Cuba",Ron Varadero,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; Reserva,NAS,,,80.0,40.0,,,,,https://www.ronvaradero.eu/en/the-range/; https://www.1001spirits.com/brand/1230/ron-varadero,2026-06-07,NULL,rum_cuba
Rum,Ron Varadero,"Santiago de Cuba, Cuba",Ron Varadero,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; 15 Anos,15 Years,,,76.0,38.0,,,,,https://www.ronvaradero.eu/en/the-range/; https://www.1001spirits.com/brand/1230/ron-varadero,2026-06-07,NULL,rum_cuba
Rum,Legendario,"Havana, Cuba",Legendario,own_make,NULL,FALSE,FALSE,Column Still Rum; Extra Aged; Gran Reserva 15 Anos,15 Years,,,76.0,38.0,,,,,https://www.excellencerhum.com/en/cuba/3358-rum-legendario-15-years-gran-reserva.html,2026-06-26,https://cdn2.excellencerhum.com/3245-thickbox_default/rum-legendario-15-years-gran-reserva.jpg,rum_cuba
