spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1944,NULL,NULL,NULL,NULL,Oak casks,NULL,"Imereti (Dzirula-Kharagauli, Chiatura-Sachkhere); Tsolikauri, Tsitska. Live fruit and flowers, vanilla, oak; delicate, rounded.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1945,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kakheti (Kvareli, Shilda-Eniseli); Rkatsiteli. Dried fruit, wildflowers, oak, leather, vanilla, chocolate; refined, smooth.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1946,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kakheti (Kvareli, Shilda-Eniseli); Rkatsiteli, Mtsvane. Rich, with tones of antiquity; delicate, soft.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1947,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kakheti (Kvareli, Kindzmarauli); Rkatsiteli. Vanilla and chocolate; caramel and oak.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1949,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kartli (Gori-Kaspi-Mukhrani-Mtskheta); Chinuri, Goruli Mtsvane. Dried fruit, caramel, oak; spicy bitterness.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1950,NULL,NULL,NULL,NULL,Oak casks,NULL,"Imereti (Zestaponi-Terjola); Tsitska, Tsolikauri. Dried fruit, spices, wildflowers; soft, harmonious.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1952,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kartli (Khashuri-Surami); Chinuri, Goruli Mtsvane. Antiquity and chocolate-vanilla; soft.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1953,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kakheti (Gremi-Shilda-Sabue-Eniseli); Rkatsiteli. Flower blossoms, oak, chocolate, vanilla; soft.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1955,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kartli (Khashuri-Surami); Chinuri, Goruli Mtsvane. Plum, almond, bread crust, chocolate; smooth.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1956,NULL,NULL,NULL,NULL,Oak casks,NULL,"Imereti (Zestaponi-Terjola); Tsitska, Tsolikauri. Fruit and wildflowers; delicate, soft.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1957,NULL,NULL,NULL,NULL,Oak casks,NULL,"Imereti (Vachevi-Zestaponi-Sviri); Tsitska, Tsolikauri. Fruit and berry, oak, vanilla; smooth.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1958,NULL,NULL,NULL,NULL,Oak casks,NULL,"Imereti (Dzirula, Chiatura-Sachkhere, Zestaponi); Tsolikauri, Tsitska. Fresh fruit and flowers, vanilla, oak; soft.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1959,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kvemo Kartli (Bolnisi, Marneuli, Gardabani, Tetri Tskaro); Rkatsiteli. Caramel, dried fruit, vanilla, oak; full, rich.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1960,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kvemo Kartli (Bolnisi, Marneuli, Gardabani, Tetri Tskaro); Rkatsiteli. Wildflowers, dried fruit, caramel; soft.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1964,NULL,NULL,NULL,NULL,Oak casks,NULL,"Imereti (Vartsikhe, Dimi, Rokiti); Tsolikauri, Tsitska. Fruit and berry, oak, vanilla; delicate, soft.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1968,NULL,NULL,NULL,NULL,Oak casks,NULL,"Imereti (Baghdati-Vartsikhe); Tsitska, Tsolikauri. Fruit and flower, oak, chocolate; smooth.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1969,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kartli (Aghaiani-Kaspi-Mukhrani-Mtskheta); Chinuri, Goruli Mtsvane. Dried fruit, caramel, oak; full, rich.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1970,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kakheti (Kvareli, Shilda-Eniseli); Tsitska, Tsolikauri. Fruit and wildflowers; harmonious, soft.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1971,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kakheti (Kvareli, Shilda-Eniseli); Rkatsiteli. Black plum, wildflowers; soft.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1973,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kakheti (Kvareli, Shilda-Eniseli); Rkatsiteli. Fruit and flower, oak; caramel and oak.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1976,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kartli (Mtskheta-Okami); Chinuri, Goruli Mtsvane. Dried fruit, caramel, oak; soft, velvety.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1977,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kakheti (Gremi-Shilda-Sabue-Eniseli); Rkatsiteli. Black plum, almond, bread crust, chocolate; soft.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1979,NULL,NULL,NULL,NULL,Oak casks,NULL,"Imereti (Dzirula-Kharagauli, Chiatura-Sachkhere); Tsolikauri, Tsitska. Flower blossoms, dried fruit, caramel; delicate.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Sarajishvili,"Tbilisi, Georgia",Sarajishvili,own_make,NULL,FALSE,FALSE,Brandy; Vintage,NULL,1980,NULL,NULL,NULL,NULL,Oak casks,NULL,"Kartli (Shilda-Eniseli); Rkatsiteli. Black plum, almond, spicy oak; soft, caramel.",https://www.sarajishvili.com/vintage-line,2026-06-26,"https://static.wixstatic.com/media/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png/v1/fit/w_2500,h_1330,al_c/564aa0_7d1817cba05444fa8d383f9ff4ef8983~mv2.png",brandy_georgia
Brandy,Askaneli Brothers,"Gurjaani, Georgia",Askaneli Brothers,own_make,NULL,FALSE,FALSE,Brandy; VS,NULL,NULL,NULL,NULL,NULL,NULL,Oak casks,NULL,NULL,https://www.askaneliusa.com/products/,2026-06-26,NULL,brandy_georgia
Brandy,Askaneli Brothers,"Gurjaani, Georgia",Askaneli Brothers,own_make,NULL,FALSE,FALSE,Brandy; VSOP,4 Years,NULL,NULL,80.0,40.0,NULL,Oak casks,NULL,Blend of Imeretian and Kakhetian grape varieties; fruity aromas with aging notes.,https://www.askaneliusa.com/product/askaneli-brandy-vsop/,2026-06-26,https://www.askaneliusa.com/wp-content/uploads/2026/01/VSOP-05.jpg,brandy_georgia
Brandy,Askaneli Brothers,"Gurjaani, Georgia",Askaneli Brothers,own_make,NULL,FALSE,FALSE,Brandy; XO,NULL,NULL,NULL,NULL,NULL,NULL,Oak casks,NULL,NULL,https://winestyle.co.uk/cognac/askaneli-brothers/,2026-06-26,NULL,brandy_georgia
Brandy,Askaneli Brothers,"Gurjaani, Georgia",Askaneli Brothers,own_make,NULL,FALSE,FALSE,Brandy; 5 Years,5 Years,NULL,NULL,84.0,42.0,NULL,Oak casks,NULL,NULL,https://balcohols.com/askaneli-5/,2026-06-26,NULL,brandy_georgia
Brandy,Askaneli Brothers,"Gurjaani, Georgia",Askaneli Brothers,own_make,NULL,FALSE,FALSE,Brandy; 8 Years,8 Years,NULL,NULL,80.0,40.0,NULL,Oak casks,NULL,NULL,https://balcohols.com/askaneli-8yo/,2026-06-26,NULL,brandy_georgia
