spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
American Whiskey,Ross & Squibb Distillery,"Lawrenceburg, IN",Penelope Riviera,sourced,Penelope Bourbon,TRUE,FALSE,Blended American Whiskey; Cooper Series; Blend of 8yr American Light Whiskey & Straight Bourbon,NULL,NULL,NULL,94,47.0,74% corn / 7% rye / 16% wheat / 3% malted barley,New charred American oak,Rosé wine cask,NULL,https://shop.penelopebourbon.com/products/riviera,2026-05-30,NULL,american_whiskey_indiana
American Whiskey,Ross & Squibb Distillery,"Lawrenceburg, IN",Penelope Cigar Sessions Chapter 1,sourced,Penelope Bourbon,TRUE,FALSE,Blended American Whiskey; Cigar Sessions Chapter 1; Blend of Straight Bourbon + American Single Malt + American Light Whiskey,6 Years,NULL,Chapter 1,101,50.5,72% corn / 15% rye / 13% malted barley,New charred American oak,NULL,NULL,https://www.prnewswire.com/news-releases/penelope-bourbon-makes-a-big-splash-in-the-cigar-scene-with-cigar-sessions-chapter-1-american-whiskey-302472128.html | https://www.breakingbourbon.com/bourbon-whiskey-press-releases/penelope-bourbon-makes-a-big-splash-in-the-cigar-scene-with-cigar-sessions-chapter-1-american-whiskey,2026-06-27,https://mma.prnewswire.com/media/2702251/Penelope_Bourbon__elevates_the_timeless_pairing_of_whiskey_and_cigars_with_the_debut_of_Cigar_Sessio.jpg,american_whiskey_indiana
American Whiskey,Ross & Squibb Distillery,"Lawrenceburg, IN",Penelope FCancer,sourced,Penelope Bourbon,TRUE,FALSE,Blended American Whiskey; FCancer; Blend of Straight Whiskeys,6 Years,NULL,Batch 04,94,47.0,58% corn / 37% rye / 2% malted rye / 3% malted barley,New charred American oak,NULL,NULL,https://penelopebourbon.com/fcancer/ | https://www.breakingbourbon.com/review/penelope-f-ck-cancer,2026-06-27,https://penelopebourbon.com/wp-content/uploads/2025/08/upscalemedia-transformed-scaled.jpeg,american_whiskey_indiana
American Whiskey,Ross & Squibb Distillery,"Lawrenceburg, IN",Penelope FCancer Barrel Strength,sourced,Penelope Bourbon,TRUE,FALSE,Blended American Whiskey; Cask Strength; FCancer; Blend of Straight Whiskeys,6 Years,NULL,2025,114.6,57.3,48% corn / 46% rye / 3% malted rye / 3% malted barley,New charred American oak,NULL,NULL,https://penelopebourbon.com/fcancer/,2026-05-30,NULL,american_whiskey_indiana
American Whiskey,Cardinal Spirits,"Bloomington, IN",Cardinal Gold Blended Whiskey,own_make,NULL,FALSE,FALSE,Blended American Whiskey,NULL,NULL,Release No. 2,106,53.0,Blend of 5yr rye (51% rye / 45% corn / 4% barley) + 5yr rye (95% rye / 5% barley) + 6yr bourbon (75% corn / 21% rye / 4% barley),New charred American oak,Rye components finished and slow-proofed in Creekbend Brandy and Blackstrap Rum barrels,NULL,https://www.cardinalspirits.com/cardinal-gold-blended-whiskey,2026-05-30,NULL,american_whiskey_indiana
American Whiskey,Hard Truth Distillery,"Nashville, IN",Farmers Reserve,sourced,Mellencamp Whiskey Co.,TRUE,FALSE,Multi-Grain Whiskey; Sweet Mash,NULL,NULL,Release #2,106,53.0,Blend of Chocolate Malt Sweet Mash Rye Whiskey and Sweet Mash Bourbon Whiskey,New charred American oak,Toasted Amburana wood (Brazilian oak),NULL,https://mellencampwhiskey.com/sweetmash-special-reserve | https://mellencampwhiskey.com/,2026-06-28,NULL,american_whiskey_indiana
American Whiskey,Indiana Whiskey Company,"South Bend, IN",Silver Sweet Corn Whiskey,own_make,NULL,FALSE,FALSE,Corn Whiskey,NAS,NULL,NULL,80,40.0,80% corn / 10% wheat / 10% barley,NULL,NULL,NULL,https://www.inwhiskey.com/our-whiskey | https://www.inwhiskey.com/post/the-complete-indiana-whiskey-company-lineup-a-guide-to-what-we-make-and-why,2026-06-28,NULL,american_whiskey_indiana
American Whiskey,Fenwicks Distillery,"Rensselaer, IN",Fenwicks 4 Year Wheat Whiskey,own_make,NULL,FALSE,FALSE,Wheat Whiskey; Straight,4 Years,NULL,NULL,90,45.0,NULL,New charred American oak,NULL,NULL,https://fenwicksdistillery.com/fenwicks-distillery-spirits/,2026-05-30,NULL,american_whiskey_indiana
American Whiskey,Old 55 Distillery,"Newtown, IN",Old 55 Corn Whiskey,own_make,NULL,FALSE,FALSE,Corn Whiskey,NAS,NULL,NULL,80,40.0,80% corn / 20% soft winter wheat,NULL,NULL,NULL,https://old55distillery.com/,2026-05-30,NULL,american_whiskey_indiana
American Whiskey,Ross & Squibb Distillery,"Lawrenceburg, IN",Old Dominick Huling Station Trolley Stop — Madison Ave Stop 1 (Orleans Street),sourced,Old Dominick Distillery,TRUE,FALSE,Wheat Whiskey; Straight; Trolley Stop Series; Madison Ave Stop 1,9 Years,NULL,NULL,95,47.5,Wheat 83% / Rye 12% / Malted Barley 5%,New American white oak,NULL,Sourced from MGP Ingredients (Lawrenceburg IN); contract-distilled with Old Dominick specs and Memphis water; predates in-house distillation (Old Dominick distillery opened 2017); same wheat mash bill as Huling Station Straight Wheat,https://olddominick.com/spirits/huling-station-trolley-stop-series/,2026-05-31,NULL,american_whiskey_indiana
American Whiskey,Bear Wallow Distillery,"Gnaw Bone (Nashville), IN",Hidden Holler Corn Whiskey Moonshine,own_make,NULL,FALSE,FALSE,Corn Whiskey; Unaged; Moonshine; Hidden Holler,NAS,NULL,NULL,80,40.0,85% corn / 15% malted barley,Unaged (clear/white),NULL,Smooth sweet-corn taste mellowed by high malted barley; un-aged corn whiskey marketed as moonshine; copper pot still; 100% Indiana grain,https://www.bearwallowdistillery.com/moonshine,2026-06-23,https://static.wixstatic.com/media/9f6a2d_3d134ff3c8244499ad4ebf8f803626ba~mv2.jpg,american_whiskey_indiana
American Whiskey,Bear Wallow Distillery,"Gnaw Bone (Nashville), IN",Hoosier Hooch Corn Whiskey Moonshine,own_make,NULL,FALSE,FALSE,Corn Whiskey; Unaged; Moonshine; Hoosier Hooch,NAS,NULL,NULL,100,50.0,100% corn,Unaged (clear/white),NULL,"100% Indiana corn, un-aged, full corn flavor, drunk straight by enthusiasts; stiff at 100 proof",https://www.bearwallowdistillery.com/moonshine,2026-06-23,https://static.wixstatic.com/media/9f6a2d_669be79773404a5080793255d1a9e90c~mv2.jpg,american_whiskey_indiana
American Whiskey,Bear Wallow Distillery,"Gnaw Bone (Nashville), IN",Bear Trap Barrel Strength White Whiskey,own_make,NULL,FALSE,FALSE,"Class TBD; Unaged White Whiskey; Bear Trap; un-aged wheated-bourbon mash (no single grain >=51%, residual American whiskey class)",NAS,NULL,NULL,120,60.0,65% corn / 25% wheat / 10% malted barley,Unaged (clear/white),NULL,"Distillery describes this as their un-aged bourbon (white dog) bottled at full barrel strength; smooth, creamy-sweet from wheat; same spirit as Gnaw Bone Straight Bourbon before barrel aging",https://www.bearwallowdistillery.com/moonshine,2026-06-23,https://static.wixstatic.com/media/9f6a2d_d99732400c17411d99b227467dc49e43~mv2.jpg,american_whiskey_indiana
American Whiskey,Bear Wallow Distillery,"Gnaw Bone (Nashville), IN",Wolf Creek Four Grain Whiskey,own_make,NULL,FALSE,FALSE,"Multi-Grain Whiskey; Wolf Creek; aged in used bourbon barrels (no single grain >=51%, residual American whiskey class)",NAS,NULL,NULL,100,50.0,40% corn / 40% wheat / 10% rye / 10% malted barley,Used (second-fill) Gnaw Bone bourbon barrels,NULL,"Medium-bodied, smooth; aged in used bourbon barrels giving Scotch/Irish-like character; darker color; not as sweet/smoky as the straight bourbon",https://www.bearwallowdistillery.com/bourbon,2026-06-23,https://static.wixstatic.com/media/9f6a2d_728d26ab17484e92a7743c0193ba1fa4~mv2.jpg,american_whiskey_indiana
American Whiskey,Spirits of French Lick,"West Baden Springs, IN",Charles E. Ballard Indiana Straight Corn Whiskey,own_make,NULL,FALSE,FALSE,Corn Whiskey; Straight; Bottled in Bond; Charles E. Ballard,4 Years,NULL,NULL,100,50.0,90% corn / 10% chocolate malted barley,Used / second-use oak (corn whiskey rule),NULL,"Dominant chocolate malt nose (chocolate-covered caramel corn, cocoa); oily mouthfeel, nutmeg/cinnamon, honey, dry leather finish; bottled-in-bond at 100 proof (single-barrel store picks have run ~103 proof)",https://www.buymyliquor.com/products/spirits-of-french-lick-charles-e-ballard-straight-corn-whiskey | https://thebourbonculture.com/whiskey-reviews/spirits-of-french-lick-charles-e-ballard-indiana-straight-corn-whiskey-review/ | https://caskcartel.com/products/spirits-of-french-lick-charles-e-ballard-bottled-in-bond-straight-corn-whiskey,2026-06-23,https://www.buymyliquor.com/cdn/shop/files/spirits-of-french-lick-charles-e-ballard-straight-corn-whiskey-759785.jpg?v=1731357883,american_whiskey_indiana
American Whiskey,Three Rivers Distilling Company,"Fort Wayne, IN",122 Corn Whiskey,own_make,NULL,FALSE,FALSE,Corn Whiskey; Unaged; 122 (tribute to 122nd Fighter Wing),NAS,NULL,NULL,122,61.0,NULL,Unaged (clear/white),NULL,"Intense un-aged corn whiskey at 122 proof, named for the 122nd Fighter Wing; organic non-GMO Indiana grain. NOTE: Three Rivers Distilling permanently closed Feb 2024 - product verifiably real but now discontinued",https://www.travelindiana.com/three-rivers-distilling-co/ | https://www.distillerytrail.com/directory-distillery/listing/three-rivers-distilling-company/,2026-06-28,NULL,american_whiskey_indiana
