spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
Liqueur,RumChata,"Pewaukee, Wisconsin, USA",RumChata Peppermint Bark,own_make,,FALSE,FALSE,Cream Liqueur; Rum Base; Peppermint Bark,,,,28,14,,,,Seasonal RumChata with peppermint and chocolate flavors. Limited release Oct-Dec.,https://www.rumchata.com/flavors/peppermint-bark/ ; https://www.rumchata.com/,2026-06-26,https://d2z0iotqznvuup.cloudfront.net/public/rumchata2025/prod/Uploads/Facebook_Share-Image.png,liqueur_united_states
Liqueur,RumChata,"Pewaukee, Wisconsin, USA",RumChata Pumpkin Spice,own_make,,FALSE,FALSE,Cream Liqueur; Rum Base; Pumpkin Spice,,,,27.6,13.8,,,,Seasonal RumChata with pumpkin spice flavor. Limited release Aug-Oct.,https://www.rumchata.com/flavors/pumpkin-spice/ ; https://thedailypour.com/rum/rumchata-limited-pumpkin-spice-flavor/,2026-06-26,https://thedailypour.com/wp-content/uploads/2023/08/pumpkin-spice-hero-1.jpg,liqueur_united_states
Liqueur,Faccia Brutto,"Brooklyn, United States",Faccia Brutto Aperitivo,own_make,,FALSE,FALSE,Aperitif Liqueur,,,,48,24,,,,"Lightness of Aperol with the bitterness of Campari but greater herbal depth and spice; gentian, quassia, star anise, allspice, kola nut, rhubarb root, orange peel.",https://www.bittersandbottles.com/products/faccia-brutto-aperitivo-liqueur,2026-06-23,https://facciabruttospirits.com/cdn/shop/files/FACCIABRUTTO_PIACERE_APERITIVO-min.jpg,liqueur_united_states
Liqueur,Faccia Brutto,"Brooklyn, United States",Faccia Brutto Centerbe,own_make,,FALSE,FALSE,Herbal Liqueur,,,,90,45,,,,"Fresh anise and mint, alpine herbs, citrus peel and green botanicals; lemon balm, anise hyssop, nettles, coriander, parsley, tarragon, bay, marjoram.",https://facciabruttospirits.com/products/centerbe,2026-06-23,https://facciabruttospirits.com/cdn/shop/files/FACCIABRUTTO_PIACERE_CENTERBE-min.jpg,liqueur_united_states
Liqueur,Faccia Brutto,"Brooklyn, United States",Faccia Brutto Fernet Pianta,own_make,,FALSE,FALSE,Amaro,,,,70,35,,,,"Mint, menthol, baking spice and deep herbal bitterness; saffron, myrrh, aloe ferox, peppermint, gentian root among 24 botanicals.",https://facciabruttospirits.com/products/fernet-pianta,2026-06-23,https://facciabruttospirits.com/cdn/shop/files/FACCIABRUTTO_PIACERE_FERNET-min.jpg,liqueur_united_states
Liqueur,Faccia Brutto,"Brooklyn, United States",Faccia Brutto Nocino,own_make,,FALSE,FALSE,Nut Liqueur,,,,44,22,,Ex-Bourbon,,"Bourbon barrel, cocoa, citrus peel and subtle bitterness; green walnuts, citrus peel, allspice, vanilla and roasted dandelion root, barrel-aged one year.",https://facciabruttospirits.com/products/nocini,2026-06-23,https://facciabruttospirits.com/cdn/shop/files/FACCIABRUTTO_PIACERE_NOCINO-min.jpg,liqueur_united_states
Liqueur,Faccia Brutto,"Brooklyn, United States",Faccia Brutto Amaro Gorini,own_make,,FALSE,FALSE,Amaro,,,,80,40,,Ex-Whiskey,,"13 botanicals including gentian, rhubarb root, fennel seed and sweet/bitter orange rested 3 weeks, then barrel-aged in used whiskey barrels at least 3 months.",https://facciabruttospirits.com/products/amaro-gorini,2026-06-26,http://facciabruttospirits.com/cdn/shop/products/FacciaBrutto_AmaroGorini_Carousel_1.jpg,liqueur_united_states
Liqueur,Faccia Brutto,"Brooklyn, United States",Faccia Brutto Amaro Alpino,own_make,,FALSE,FALSE,Amaro,,,,70,35,,,,,https://facciabruttospirits.com/products/amaro-alpino,2026-06-26,http://facciabruttospirits.com/cdn/shop/products/FacciaBrutto_AmaroAlpino_Carousel_1.jpg,liqueur_united_states
Liqueur,Forthave Spirits,"Brooklyn, United States",Forthave Red Aperitivo,own_make,,FALSE,FALSE,Aperitif Liqueur,,,,48,24,,,,"Bittersweet aperitivo infused with 13 botanicals including orange, chamomile and rose.",https://forthavespirits.com/spirits,2026-06-23,https://images.squarespace-cdn.com/content/v1/560c4d5de4b0fa9b188c5e68/1608765751457-WDKD55SQGAS7XK0I90ZA/forthave+spirits14847+copy.jpg,liqueur_united_states
Liqueur,Forthave Spirits,"Brooklyn, United States",Forthave Marseille Amaro,own_make,,FALSE,FALSE,Amaro,,,,72,36,,,,"Based on the 'four thieves' plague-era recipe; notes of cinnamon, eucalyptus and honey.",https://forthavespirits.com/marseille-amaro,2026-06-28,NULL,liqueur_united_states
Liqueur,Forthave Spirits,"Brooklyn, United States",Forthave Brown Coffee Liqueur,own_make,,FALSE,FALSE,Coffee Liqueur,,,,48,24,,,,"Single-origin pacamara ambar coffee from Nicaragua, roasted in Brooklyn; cold brew extraction plus ground bean maceration.",https://forthavespirits.com/spirits,2026-06-23,https://images.squarespace-cdn.com/content/v1/560c4d5de4b0fa9b188c5e68/01fab9f1-fa0e-456a-86b5-13bf29b31e62/Forthave+Spirits+Reserve+I23694.png,liqueur_united_states
Liqueur,Forthave Spirits,"Brooklyn, United States",Forthave Black Nocino,own_make,,FALSE,FALSE,Nut Liqueur,,,,48,24,,,,Made with foraged fresh black walnuts.,https://forthavespirits.com/black-nocino,2026-06-28,NULL,liqueur_united_states
Liqueur,Southern Comfort,"New Orleans, United States",Southern Comfort Original 70 Proof,blended,,FALSE,FALSE,Fruit Liqueur; Whiskey Base,,,,70,35,,,,"Whiskey, fruit and spice with notes of peach, orange and vanilla.",https://en.wikipedia.org/wiki/Southern_Comfort; https://originalsoutherncomfort.com/southern-comfort/index.html,2026-06-26,https://upload.wikimedia.org/wikipedia/en/b/bc/Southern_comfort_logo15.png,liqueur_united_states
Liqueur,Southern Comfort,"New Orleans, United States",Southern Comfort 100 Proof,blended,,FALSE,FALSE,Fruit Liqueur; Whiskey Base,,,,100,50,,,,Higher-proof expression with bolder whiskey character and the fruit-spice profile.,https://en.wikipedia.org/wiki/Southern_Comfort; https://originalsoutherncomfort.com/southern-comfort-100-proof/index.html,2026-06-26,http://originalsoutherncomfort.com/wp-content/uploads/sites/2/2015/12/SOCO-US-3.jpg,liqueur_united_states
Liqueur,Southern Comfort,"New Orleans, United States",Southern Comfort Original 42 Proof,blended,,FALSE,FALSE,Fruit Liqueur; Whiskey Base,,,,42,21,,,,"Lower-proof version of Original; whiskey, fruit and spice with peach, orange and vanilla.",https://en.wikipedia.org/wiki/Southern_Comfort; https://www.kroger.com/p/southern-comfort-original-whiskey-42-proof/0008854400003,2026-06-28,NULL,liqueur_united_states
Liqueur,Southern Comfort,"New Orleans, United States",Southern Comfort Black,blended,,FALSE,FALSE,Fruit Liqueur; Whiskey Base,,,,80,40,,,,Increased whiskey content with reduced sweetness versus Original.,https://en.wikipedia.org/wiki/Southern_Comfort; https://www.thebarreltap.com/products/southern-comfort-black-whiskey,2026-06-26,http://www.thebarreltap.com/cdn/shop/files/southern-comfort-black-whiskey-80-proof-750ml-the-barrel-tap-www-thebarreltap-com_3a793de7-fbc1-49e5-95a6-897e25a59982.jpg,liqueur_united_states
Liqueur,Southern Comfort,"New Orleans, United States",Southern Comfort Bold Black Cherry,blended,,FALSE,FALSE,Fruit Liqueur; Whiskey Base,,,,70,35,,,,"Whiskey, spice and fruit infused with natural cherry.",https://www.drinkspirits.com/liqueur/southern-comfort-bold-black-cherry-review/; https://www.prnewswire.com/news-releases/southern-comfort-launches-bold-black-cherry-153655175.html,2026-06-26,https://www.drinkspirits.com/wp-content/uploads/2012/06/SCBC_1L_COLA.jpg,liqueur_united_states
Liqueur,Hpnotiq,"Cognac, France",Hpnotiq Original,blended,,FALSE,FALSE,Fruit Liqueur; Vodka Base,,,,34,17,,,,"Blue liqueur of tropical fruit juices, triple-distilled French vodka and cognac.",https://en.wikipedia.org/wiki/Hpnotiq; https://www.walmart.com/ip/Hpnotiq-Tropical-Fruit-Liqueur-750-ml-Bottle-17-ABV/10984624,2026-06-26,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Hpnotiq.jpg/960px-Hpnotiq.jpg,liqueur_united_states
Liqueur,Hpnotiq,"Cognac, France",Hpnotiq Harmonie,blended,,FALSE,FALSE,Fruit Liqueur; Vodka Base,,,,,,,,,"Violet-hued blend of French vodka, infused berries, violets, lavender and cognac.",https://heavenhill.com/news-and-notes/heaven-hill-introduces-hpnotiq-harmonie/; https://en.wikipedia.org/wiki/Hpnotiq,2026-06-23,,liqueur_united_states
Liqueur,Tuaca,"Louisville, United States",Tuaca Original,blended,,FALSE,FALSE,Herbal Liqueur; Brandy Base,,,,70,35,,,,"Brandy-based liqueur with vanilla, citrus and orange essences and spice; Italian origin, now produced in Louisville, KY by Sazerac.",https://en.wikipedia.org/wiki/Tuaca; https://cocktail-society.com/liqueur/tuaca-liqueur/,2026-06-26,https://cocktail-society.com/wp-content/uploads/2022/10/What-is-tuaca.jpg,liqueur_united_states
Liqueur,DeKuyper,"Frankfort, United States",DeKuyper Peachtree Schnapps,blended,,FALSE,FALSE,Fruit Liqueur; Schnapps,,,,30,15,,,,Peach schnapps liqueur.,https://www.dekuyperusa.com/flavor/dekuyper-peachtree-schnapps-liqueur; https://www.empirewine.com/liquor/dekuyper-peachtree-30-proof-schnapps-750ml-h49133/,2026-06-23,,liqueur_united_states
Liqueur,DeKuyper,"Frankfort, United States",DeKuyper Triple Sec,blended,,FALSE,FALSE,Fruit Liqueur; Triple Sec,,,,48,24,,,,Clear orange-flavored liqueur from dried orange peel; also sold at 30 and 60 proof.,https://www.totalwine.com/spirits/liqueurscordialsschnapps/citrus-triple-sec/triple-sec/dekuyper-triple-sec-liqueur/p/2768750; https://specsonline.com/shop/spirits/dekuyper-triple-sec-liqueur-48-proof/,2026-06-26,https://www.totalwine.com/dynamic/490x/images/2768750/2768750-1-fr.png,liqueur_united_states
Liqueur,DeKuyper,"Frankfort, United States",DeKuyper Buttershots,blended,,FALSE,FALSE,Fruit Liqueur; Schnapps,,,,30,15,,,,Butterscotch schnapps liqueur.,https://www.dekuyperusa.com/flavor/dekuyper-buttershots-schnapps; https://www.vons.com/shop/product-details.189030266.html,2026-06-23,,liqueur_united_states
Liqueur,DeKuyper,"Frankfort, United States",DeKuyper Hot Damn! Cinnamon Schnapps 100 Proof,blended,,FALSE,FALSE,Fruit Liqueur; Schnapps,,,,100,50,,,,Hot cinnamon schnapps liqueur at 100 proof.,https://www.dekuyperusa.com/flavor/dekuyper-hot-damn-cinnamon-schnapps-liqueur; https://theliquorbarn.com/products/dekuyper-hot-damn-1l,2026-06-23,,liqueur_united_states
Liqueur,DeKuyper,"Frankfort, United States",DeKuyper Razzmatazz,blended,,FALSE,FALSE,Fruit Liqueur; Schnapps,,,,33,16.5,,,,Raspberry cordial / schnapps liqueur.,https://www.dekuyperusa.com/flavor/dekuyper-razzmatazz-schnapps-liqueur; https://www.empirewine.com/liquor/dekuyper-razzmatazz-33prf-10l-h7784/,2026-06-23,,liqueur_united_states
Liqueur,DeKuyper,"Frankfort, United States",DeKuyper Sour Apple Pucker,blended,,FALSE,FALSE,Fruit Liqueur; Schnapps,,,,30,15,,,,"Sour green apple schnapps liqueur, the original Appletini base.",https://www.dekuyperusa.com/flavor/dekuyper-pucker-sour-apple-schnapps-liqueur; https://www.walmart.com/ip/Dekuyper-Sour-Apple-Pucker-Schnapps-750-ml-Bottle-ABV-15-0/178492247,2026-06-23,,liqueur_united_states
Liqueur,Tequila Rose,"Weston, United States",Tequila Rose Strawberry Cream,blended,,FALSE,FALSE,Cream Liqueur; Tequila Base,,,,30,15,,,,Strawberry cream blended with tequila; the original strawberry cream liqueur. Made by McCormick Distilling.,https://tequilarose.com/; https://winenliquor.com/p/tequila-rose-strawberry-750ml/,2026-06-26,https://slash1.winenliquor.com/wp-content/uploads/tequila-rose-strawberry-750ml.jpg,liqueur_united_states
Liqueur,St. George Spirits,"Alameda, United States",St. George Spiced Pear Liqueur,own_make,,FALSE,FALSE,Fruit Liqueur; Pear,,,,40,20,,,,Juicy Bartlett pear with Saigon cinnamon and clove backdrop.,https://stgeorgespirits.com/spirits/spiced-pear-liqueur; https://stgeorgespirits.com/uploads/tradeSupport/Spiced-Pear.pdf,2026-06-26,https://stgeorgespirits.com/uploads/spirits/_1200x630_crop_center-center_82_none_ns/Spiced-Pear-Tinacci-2017_1000.png,liqueur_united_states
Liqueur,St. George Spirits,"Alameda, United States",St. George Bruto Americano,own_make,,FALSE,FALSE,Aperitif Liqueur; Americano,,,,48,24,,,,"Italian-style aperitif with bracing bitterness, bright citrus and sylvan notes.",https://stgeorgespirits.com/spirits/bruto-americano; https://en.wikipedia.org/wiki/St._George_Spirits,2026-06-23,,liqueur_united_states
Liqueur,St. George Spirits,"Alameda, United States",St. George Raspberry Liqueur,own_make,,FALSE,FALSE,Fruit Liqueur; Raspberry,,,,40,20,,,,Raspberry liqueur.,https://stgeorgespirits.com/spirits/liqueur; https://en.wikipedia.org/wiki/St._George_Spirits,2026-06-23,,liqueur_united_states
Liqueur,Sugarlands Distilling Company,"Gatlinburg, United States",Sugarlands Appalachian Sippin' Cream Butter Pecan,own_make,,FALSE,FALSE,Cream Liqueur; Rum Base,,,,40,20,,,,Rum-based cream liqueur with butter pecan flavor.,https://www.sugarlands.com/products/butter-pecan-sippin-cream/; https://www.caskers.com/sugarlands-appalachian-sippin-cream-butter-pecan-cream-liqueur/,2026-06-26,https://cdn.caskers.com/catalog/product/cache/4f6989790ecdd0e389055fabaf312a4d/s/u/sugarlands-appalachian-sippin_-cream-butter-pecan-cream-liqueur-1_1.jpg,liqueur_united_states
Liqueur,Sugarlands Distilling Company,"Gatlinburg, United States",Sugarlands Appalachian Sippin' Cream Banana Pudding,own_make,,FALSE,FALSE,Cream Liqueur; Rum Base,,,,40,20,,,,Rum-based cream liqueur with banana pudding flavor.,https://www.sugarlands.com/products/banana-pudding-sippin-cream/; https://www.caskers.com/sugarlands-appalachian-sippin-cream-banana-pudding-cream-liqueur/,2026-06-26,https://cdn.caskers.com/catalog/product/cache/4f6989790ecdd0e389055fabaf312a4d/s/u/sugarlands_appalachian_sippin_cream_banana_pudding_cream_liqueur-1_1.jpg,liqueur_united_states
Liqueur,Sugarlands Distilling Company,"Gatlinburg, United States",Sugarlands Appalachian Sippin' Cream Peanut Butter,own_make,,FALSE,FALSE,Cream Liqueur; Rum Base,,,,40,20,,,,"Rum-based cream liqueur with peanut butter flavor; sweet, salty and nutty.",https://www.sugarlands.com/products/peanut-butter-sippin-cream/; https://craftspiritsmag.com/2023/03/23/sugarlands-introduces-peanut-butter-appalachian-sippin-cream/,2026-06-26,https://craftspiritsmag.com/wp-content/uploads/2023/03/Peanut-Butter-Sippin-Cream-01-1200x630.jpg,liqueur_united_states
Liqueur,Hiram Walker,"Fort Smith, United States",Hiram Walker Triple Sec,blended,,FALSE,FALSE,Fruit Liqueur; Triple Sec,,,,48,24,,,,"Clear orange liqueur from dried orange peel; sold at 30, 48 and 60 proof.",https://distiller.com/spirits/hiram-walker-triple-sec; https://specsonline.com/shop/spirits/hiram-walker-triple-sec-48/,2026-06-23,,liqueur_united_states
Liqueur,Hiram Walker,"Fort Smith, United States",Hiram Walker Creme de Menthe Green,blended,,FALSE,FALSE,Crème de; Menthe,,,,30,15,,,,Green mint liqueur.,https://www.abcliquorwineandbeer.com/p/hiram-walker-creme-de-menthe-green-liqueur/2761; http://www.hiramwalker.com/products.php?brand=bar+essentials,2026-06-26,https://images.gotoliquorstore.com/product/1000002760/0ea0e590-708f-4a1c-9f64-fad20b59958a_360.jpg,liqueur_united_states
Liqueur,Hiram Walker,"Fort Smith, United States",Hiram Walker Amaretto,blended,,FALSE,FALSE,Nut Liqueur; Amaretto,,,,50,25,,,,Golden brown almond-and-caramel liqueur made with apricot and almond.,https://specsonline.com/shop/spirits/hiram-walker-amaretto-2/; https://internetwines.com/products/hiram-walker-amaretto,2026-06-23,,liqueur_united_states
Liqueur,Lyon Rum (Windon Distilling),"Saint Michaels, United States",Lyon Rum Blackberry Rum Liqueur,own_make,,FALSE,FALSE,Fruit Liqueur; Rum Base,,,,66,33,,,,"Rum liqueur infused with eastern-shore blackberries; no extracts, colors or flavorings.",https://www.lyonrum.com/spirits/; https://www.lyonrum.com/,2026-06-23,,liqueur_united_states
Liqueur,Lyon Rum (Windon Distilling),"Saint Michaels, United States",Lyon Rum Coconut Rum Liqueur,own_make,,FALSE,FALSE,Fruit Liqueur; Rum Base,,,,60,30,,,,Rum liqueur with hand-roasted coconut.,https://www.lyonrum.com/spirits/; https://www.lyonrum.com/,2026-06-23,,liqueur_united_states
Liqueur,Greenhook Ginsmiths,"Brooklyn, NY, USA",Greenhook Beach Plum Gin Liqueur,own_make,NULL,FALSE,FALSE,Fruit Liqueur; Gin Base; Beach Plum,NULL,NULL,NULL,60,30,NULL,NULL,NULL,NULL,https://greenhookgin.com/products/greenhook-beach-plum-gin; _cross_category_capture.md (Gin Sub 3),2026-06-26,http://greenhookgin.com/cdn/shop/products/gg-beach-plumv2.jpg,liqueur_united_states
Liqueur,Koval,"Chicago, IL, USA",Koval Cranberry Gin Liqueur,own_make,NULL,FALSE,FALSE,Fruit Liqueur; Gin Base; Cranberry,NULL,NULL,NULL,60,30,NULL,NULL,NULL,NULL,https://www.koval-distillery.com/; _cross_category_capture.md (Gin Sub 3),2026-06-28,NULL,liqueur_united_states
Liqueur,New York Distilling Company,"Brooklyn, NY, USA",Dorothy Parker Rose Petal Infused Gin,own_make,NULL,FALSE,FALSE,Fruit Liqueur; Gin Base; Rose,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://www.nydistilling.com/spirits/dorothy-parker-rose; _cross_category_capture.md (Gin Sub 3),2026-06-28,NULL,liqueur_united_states
Liqueur,New York Distilling Company,"Brooklyn, NY, USA",Mister Katz's Rock & Rye,own_make,NULL,FALSE,FALSE,Fruit Liqueur; Rye Base; Rock & Rye,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://www.nydistilling.com/; _cross_category_capture.md (Gin Sub 3),2026-06-28,NULL,liqueur_united_states
Liqueur,St. George Spirits,"Alameda, CA, USA",St. George Spiced Pear Liqueur (Gin Sub 3 re-ledger),own_make,NULL,FALSE,FALSE,Fruit Liqueur; Pear,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://www.stgeorgespirits.com/; _cross_category_capture.md (Gin Sub 3),2026-06-23,NULL,liqueur_united_states
Liqueur,Leopold Bros.,"Denver, CO, USA",Leopold Bros. Three Pins Alpine Herbal Liqueur,own_make,NULL,FALSE,FALSE,Herbal Liqueur; Alpine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://leopoldbros.com/; _cross_category_capture.md (Gin Sub 3),2026-06-26,http://static1.squarespace.com/static/65b914ad58a35959a89e189e/t/65b9183f22c1d4460e56eaa0/1706629183169/LB-Horizontal-Logo.jpeg,liqueur_united_states
Liqueur,Leopold Bros.,"Denver, CO, USA",Leopold Bros. Aperitivo,own_make,NULL,FALSE,FALSE,Aperitif Liqueur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://leopoldbros.com/; _cross_category_capture.md (Gin Sub 3),2026-06-26,http://static1.squarespace.com/static/65b914ad58a35959a89e189e/t/65b9183f22c1d4460e56eaa0/1706629183169/LB-Horizontal-Logo.jpeg,liqueur_united_states
Liqueur,Leopold Bros.,"Denver, CO, USA",Leopold Bros. Fernet,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://leopoldbros.com/; _cross_category_capture.md (Gin Sub 3),2026-06-26,http://static1.squarespace.com/static/65b914ad58a35959a89e189e/t/65b9183f22c1d4460e56eaa0/1706629183169/LB-Horizontal-Logo.jpeg,liqueur_united_states
Liqueur,Durham Distillery,"Durham, NC, USA",Damn Fine Coffee Liqueur,own_make,NULL,FALSE,FALSE,Coffee Liqueur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://durhamdistillery.com/; _cross_category_capture.md (Gin Sub 3),2026-06-28,NULL,liqueur_united_states
Liqueur,Durham Distillery,"Durham, NC, USA",Damn Fine Chocolate Liqueur,own_make,NULL,FALSE,FALSE,Cream Liqueur; Chocolate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://durhamdistillery.com/; _cross_category_capture.md (Gin Sub 3),2026-06-28,NULL,liqueur_united_states
Liqueur,Durham Distillery,"Durham, NC, USA",Damn Fine Mocha Cream Liqueur,own_make,NULL,FALSE,FALSE,Cream Liqueur; Mocha,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://durhamdistillery.com/; _cross_category_capture.md (Gin Sub 3),2026-06-28,NULL,liqueur_united_states
Liqueur,Cardinal Spirits,"Bloomington, IN, USA",Songbird Coffee Liqueur,own_make,NULL,FALSE,FALSE,Coffee Liqueur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cardinalspirits.com/; _cross_category_capture.md (Gin Sub 3),2026-06-28,NULL,liqueur_united_states
Liqueur,Cardinal Spirits,"Bloomington, IN, USA",Cardinal Bramble Blackberry Liqueur,own_make,NULL,FALSE,FALSE,Fruit Liqueur; Blackberry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cardinalspirits.com/; _cross_category_capture.md (Gin Sub 3),2026-06-28,NULL,liqueur_united_states
Liqueur,Jettywave Distillery,"Half Moon Bay, CA, USA",Jettywave Bourbon Barrel Coffee Liqueur,own_make,NULL,FALSE,FALSE,Coffee Liqueur; Bourbon Cask,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://jettywave.com/; _cross_category_capture.md (Gin Sub 3),2026-06-26,"https://static.wixstatic.com/media/3a4de2_c52cb7b7a71f4536b09e4025287fcd19%7Emv2.png/v1/fit/w_2500,h_1330,al_c/3a4de2_c52cb7b7a71f4536b09e4025287fcd19%7Emv2.png",liqueur_united_states
