spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
American Single Malt,Tenmile Distillery,"Craryville, NY",Little Rest,own_make,NULL,FALSE,FALSE,American Single Malt; ; Oloroso Sherry Cask,NAS,,,92,46.0,100% malted barley,ex-bourbon,Oloroso sherry cask finish,,https://tenmiledistillery.com;https://www.newyorkcraftspirits.com/products/tenmile-little-rest-american-single-malt-whiskey,2026-06-27,http://www.newyorkcraftspirits.com/cdn/shop/products/TenmileLittleRestSingleMalt_1200x1200.png,american_single_malt_northeast_mid_atlantic
American Single Malt,Tenmile Distillery,"Craryville, NY",Little Rest,own_make,NULL,FALSE,FALSE,American Single Malt; ; Export Cask,NAS,,,92,46.0,100% malted barley,ex-bourbon,,,https://tenmiledistillery.com;https://www.newyorkcraftspirits.com/products/tenmile-little-rest-american-single-malt-whiskey,2026-06-27,http://www.newyorkcraftspirits.com/cdn/shop/products/TenmileLittleRestSingleMalt_1200x1200.png,american_single_malt_northeast_mid_atlantic
American Single Malt,Tenmile Distillery,"Craryville, NY",Little Rest,own_make,NULL,FALSE,FALSE,American Single Malt; ; Founder's Edition,NAS,,,92,46.0,100% malted barley,ex-bourbon,,,https://tenmiledistillery.com;https://www.newyorkcraftspirits.com/products/tenmile-little-rest-american-single-malt-whiskey,2026-06-27,http://www.newyorkcraftspirits.com/cdn/shop/products/TenmileLittleRestSingleMalt_1200x1200.png,american_single_malt_northeast_mid_atlantic
American Single Malt,Tenmile Distillery,"Craryville, NY",Little Rest,own_make,NULL,FALSE,FALSE,American Single Malt; ; General Washington,NAS,,,,,100% malted barley,ex-bourbon (70%) + sherry (30%),,High-proof blend,https://tenmiledistillery.com;https://www.newyorkcraftspirits.com/products/tenmile-little-rest-american-single-malt-whiskey,2026-06-27,http://www.newyorkcraftspirits.com/cdn/shop/products/TenmileLittleRestSingleMalt_1200x1200.png,american_single_malt_northeast_mid_atlantic
American Single Malt,Tenmile Distillery,"Craryville, NY",Revolutionary Whisky,own_make,NULL,FALSE,FALSE,American Single Malt; ; Chain That Saved America,NAS,Fall 2024,,,,100% malted barley,single cask,,,https://tenmiledistillery.com/revolutionary-whisky,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Tenmile Distillery,"Craryville, NY",Revolutionary Whisky,own_make,NULL,FALSE,FALSE,American Single Malt; ; Battle of Brooklyn,NAS,Spring 2025,,,,100% malted barley,single cask,,,https://tenmiledistillery.com/revolutionary-whisky,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Tenmile Distillery,"Craryville, NY",Revolutionary Whisky,own_make,NULL,FALSE,FALSE,American Single Malt; ; Battle of White Plains,NAS,Spring 2025,,,,100% malted barley,single cask,,,https://tenmiledistillery.com/revolutionary-whisky,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Tenmile Distillery,"Craryville, NY",Revolutionary Whisky,own_make,NULL,FALSE,FALSE,American Single Malt; ; Battle of Groton Heights,NAS,Fall 2025,,,,100% malted barley,single cask,,,https://tenmiledistillery.com/revolutionary-whisky,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Tenmile Distillery,"Craryville, NY",Revolutionary Whisky,own_make,NULL,FALSE,FALSE,American Single Malt; ; Battle of Stony Point,NAS,Fall 2025,,,,100% malted barley,single cask,,,https://tenmiledistillery.com/revolutionary-whisky,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Breuckelen Distilling,"Brooklyn, NY",Brownstone,own_make,NULL,FALSE,FALSE,American Single Malt,6 year,,,100,50.0,100% New York malted barley,new charred American oak (53 gal),,,https://brkdistilling.com;https://thewhiskeywash.com/reviews/whiskey-review-breuckelen-distilling-brownstone/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Breuckelen Distilling,"Brooklyn, NY",77 American Single Malt,own_make,NULL,FALSE,FALSE,American Single Malt,7 year,,,,,100% New York malted barley,ex-bourbon,bourbon cask finish,,https://brkdistilling.com;https://thewhiskeywash.com/reviews/whiskey-review-breuckelen-distilling-brownstone/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Breuckelen Distilling,"Brooklyn, NY",77 American Single Malt,own_make,NULL,FALSE,FALSE,American Single Malt; ; Rum Cask,6 year,,,,,100% New York malted barley,ex-bourbon,rum cask finish,,https://brkdistilling.com;https://thewhiskeywash.com/reviews/whiskey-review-breuckelen-distilling-brownstone/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Old Line Spirits,"Baltimore, MD",Old Line,own_make,NULL,FALSE,FALSE,American Single Malt; ; Flagship,NAS,,,95,47.5,100% malted barley,new American oak (53 gal #4 char),,,https://oldlinespirits.com;https://thewhiskeywash.com/reviews/whiskey-review-old-line-spirits-american-single-malt/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Old Line Spirits,"Baltimore, MD",Old Line,own_make,NULL,FALSE,FALSE,American Single Malt; ; Navy Strength,NAS,,,114,57.0,100% malted barley,new American oak,,,https://oldlinespirits.com;https://thewhiskeywash.com/reviews/whiskey-review-old-line-spirits-american-single-malt/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Old Line Spirits,"Baltimore, MD",Old Line,own_make,NULL,FALSE,FALSE,Bonded American Single Malt,NAS,,,100,50.0,100% malted barley,new American oak,,Limited release BiB,https://oldlinespirits.com;https://thewhiskeywash.com/reviews/whiskey-review-old-line-spirits-american-single-malt/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Old Line Spirits,"Baltimore, MD",Old Line,own_make,NULL,FALSE,FALSE,American Single Malt; ; Double Oak,NAS,,,,,100% malted barley,ex-bourbon,second oak cask finish,Limited Double Oak Series,https://oldlinespirits.com;https://thewhiskeywash.com/reviews/whiskey-review-old-line-spirits-american-single-malt/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Old Line Spirits,"Baltimore, MD",Old Line,own_make,NULL,FALSE,TRUE,American Single Malt; Single Barrel,NAS,,,,,100% malted barley,single cask,,,https://oldlinespirits.com;https://thewhiskeywash.com/reviews/whiskey-review-old-line-spirits-american-single-malt/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Kings County Distillery,"Brooklyn, NY",Kings County,own_make,NULL,FALSE,FALSE,American Single Malt; ; Single Malt,NAS,,,94,47.0,100% malted barley (New York and Scottish varieties),ex-bourbon barrels,,,https://kingscountydistillery.com;https://distiller.com/spirits/kings-county-distillery-single-malt,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Boston Harbor Distillery,"Boston, MA",Putnam,own_make,NULL,FALSE,FALSE,American Single Malt; New England Heritage,NAS,,,86,43.0,100% two-row malted barley,new American oak (53 gal #4 char),,,https://bostonharbordistillery.com;https://distiller.com/spirits/putnam-new-england-single-malt-whiskey,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Boston Harbor Distillery,"Boston, MA",Putnam,own_make,NULL,FALSE,FALSE,American Single Malt; ; New England Single Malt Bottled-In-Bond,NAS,,,100,50.0,100% two-row malted barley,new American oak (53 gal #4 char),,,https://bostonharbordistillery.com;https://distiller.com/spirits/putnam-new-england-single-malt-whiskey,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Litchfield Distillery,"Litchfield, CT",Litchfield,own_make,NULL,FALSE,FALSE,American Single Malt,3 year,,,92,46.0,100% Connecticut malted barley (Thrall Family Farm),new American oak (#4 char),,,https://litchfielddistillery.com;https://distiller.com/spirits/litchfield-distillery-american-single-malt,2026-05-30,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Litchfield Distillery,"Litchfield, CT",Litchfield,own_make,NULL,FALSE,FALSE,American Single Malt; ; Founders Reserve,NAS,2025,,,,100% Connecticut malted barley (Thrall Family Farm),new American oak,,Limited annual release,https://litchfielddistillery.com;https://distiller.com/spirits/litchfield-distillery-american-single-malt,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Litchfield Distillery,"Litchfield, CT",Litchfield,own_make,NULL,FALSE,TRUE,American Single Malt; Single Barrel,NAS,,,,,100% Connecticut malted barley (Thrall Family Farm),single cask,,,https://litchfielddistillery.com;https://distiller.com/spirits/litchfield-distillery-american-single-malt,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Bellemara Distillery,"Toms River, NJ",Bellemara,own_make,NULL,FALSE,FALSE,American Single Malt,3 year,,,128,64.0,100% malted barley,new charred oak,,Double distilled; bottled at cask strength,https://bellemara.com;https://nydistilled.com/distilleries/bellemara-distillery,2026-05-30,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Finger Lakes Distilling,"Burdett, NY",McKenzie,own_make,NULL,FALSE,FALSE,American Single Malt; ; Straight American Single Malt,10 year,,,86,43.0,80% New York malted barley + 20% Scottish peated malt,ex-McKenzie Bourbon casks,,Fruity earthy leather smoke balanced sweet confection,https://fingerlakesdistilling.com;https://seelbachs.com/products/mckenzie-single-barrel-10yr-single-malt,2026-06-27,http://seelbachs.com/cdn/shop/files/McKenzie10-YearStraightAmericanSingleMaltWhiskey.png,american_single_malt_northeast_mid_atlantic
American Single Malt,1911 Established,"LaFayette, NY",1911,own_make,NULL,FALSE,FALSE,American Single Malt,NAS,,,92,46.0,100% malted barley,new American oak (#3 char),,Herbaceous earthy honeycomb subtle dried apricot,https://1911established.com/product/american-single-malt-whiskey/;https://1911established.com/product/applewood-smoked-malt-whiskey/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,1911 Established,"LaFayette, NY",1911,own_make,NULL,FALSE,FALSE,American Single Malt; ; Applewood Smoked Malt Whiskey,NAS,,,92,46.0,100% malted barley (applewood smoked),new American oak (#3 char),,Nuanced fruity smokiness honey and apricot forward,https://1911established.com/product/american-single-malt-whiskey/;https://1911established.com/product/applewood-smoked-malt-whiskey/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Black Sheep Distillery,"Prattsburgh, NY",Black Sheep,own_make,NULL,FALSE,FALSE,American Single Malt; ; New York State Single Malt,NAS,,,92,46.0,100% New York State malted barley,,,,https://blacksheepdistilleryny.com,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,High Peaks Distilling,"Lake George, NY",Cloudsplitter,own_make,NULL,FALSE,FALSE,American Single Malt,NAS,,,90,45.0,100% malted barley (New York farms),American oak + European oak (min 2 year),,Dried fruits cherry baking spices nutmeg vanilla caramel,https://highpeakdistilling.com/products/cloudsplitter-single-malt-whiskey;https://thewhiskeywash.com/reviews/whiskey-review-high-peaks-distilling-cloudsplitter/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Hollerhorn Distilling,"Naples, NY",Malt in Motion,own_make,NULL,FALSE,FALSE,American Single Malt,NAS,,,,,100% Naples Valley malted barley (Murmuration Malts),multiple casks (rotating),,Vanilla caramel fig baking spice; variable-proof release (375ml),https://www.hollerhorn.com/new-page-3,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Hollerhorn Distilling,"Naples, NY",The Darkening,own_make,NULL,FALSE,FALSE,American Single Malt,NAS,,,,,100% Naples Valley malted barley (peated; NYS peat),ex-bourbon,Saperavi wine cask finish,Heavily peated; 6yr; variable-proof (750ml),https://www.hollerhorn.com/new-page-3,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Rock Valley Spirits,"Callicoon, NY",RVS,own_make,NULL,FALSE,FALSE,American Single Malt,NAS,,,80,40.0,100% New York State floor-malted barley,,,Lightly sweet grassy vanilla creamy spice finish,https://rockvalleyspirits.com;https://vws.store/products/rock-valley-spirits-american-single-malt-whiskey-750ml,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Rock Valley Spirits,"Callicoon, NY",RVS,own_make,NULL,FALSE,FALSE,American Single Malt; ; Applewood Smoked American Single Malt,NAS,,,90,45.0,100% New York State floor-malted barley (applewood smoked portion),,,Smoky malty caramel vanilla,https://www.cochectonspirits.com/product/rock-valley-spirits-applewood-smoked-american-single-malt-whiskey/1101,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Stoutridge Distillery,"Marlboro, NY",Stoutridge,own_make,NULL,FALSE,FALSE,American Single Malt; ; Bottled-In-Bond Single Malt (Series),NAS,,,100,50.0,100% on-site malted barley,ex-Scotch whisky barrels,,Six BIB expressions; see followup FU-STR-01 for individual names,https://www.stoutridge.com;https://hvwinemag.com/stoutridge-vineyard-distillery/,2026-06-28,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Stoutridge Distillery,"Marlboro, NY",Stoutridge,own_make,NULL,FALSE,FALSE,American Single Malt; ; Quartarium Root,NAS,,,,,100% on-site malted barley,ex-Scotch whisky barrels,applewood smoked,Best Smoked American Single Malt 2023 Tales of the Cocktail; proof TBD,https://www.stoutridge.com;https://hvwinemag.com/stoutridge-vineyard-distillery/,2026-06-28,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Current Spirits,"Elmsford, NY",Perpetual Whiskey Project,own_make,NULL,FALSE,FALSE,American Single Malt; ; 2024 Empire Blend,NAS,2024,,91,45.5,100% two-row malted barley,ex-bourbon + ex-rye + ex-sherry casks (blend),,Apple pie filling dried cranberry pecan faint peat smoke,https://currentspirits.com/bottles/single-malt-whiskey/;https://currentspirits.com/perpetual-whiskey-project/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Current Spirits,"Elmsford, NY",Perpetual Whiskey Project,own_make,NULL,FALSE,FALSE,American Single Malt; ; 2023 Premier Blend,NAS,2023,,91,45.5,100% two-row malted barley,ex-bourbon + ex-rye + ex-sherry casks (blend),,Dried apricot root beer spice salted caramel charred peach,https://currentspirits.com/bottles/single-malt-whiskey/;https://currentspirits.com/perpetual-whiskey-project/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Current Spirits,"Elmsford, NY",Perpetual Whiskey Project,own_make,NULL,FALSE,FALSE,American Single Malt; ; Sherry Cask Aged,NAS,,,105,52.5,100% two-row malted barley,ex-bourbon,sherry cask aged,Vanilla dried cherries brown butter roasted hazelnut silky oaky,https://currentspirits.com/bottles/single-malt-whiskey/;https://currentspirits.com/perpetual-whiskey-project/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Current Spirits,"Elmsford, NY",Current Spirits,own_make,NULL,FALSE,FALSE,American Single Malt; ; Single Malt (Cask Strength),NAS,,,111.4,55.7,100% two-row malted barley,ex-bourbon + ex-rye + ex-sherry casks,,Savory dark fruit bold malt deep chocolate; cask strength,https://currentspirits.com/bottles/single-malt-whiskey/;https://currentspirits.com/perpetual-whiskey-project/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Long Island Spirits,"Baiting Hollow, NY",Pine Barrens,own_make,NULL,FALSE,FALSE,American Single Malt,NAS,,,95,47.5,100% malted barley (English two-row + Vienna malt),new American oak (10 gal + 53 gal),,Distilled from Old Howling Bastard beer (10% ABV barley wine),https://www.lispirits.com/spirits/pine-barrens-whiskey/;https://thewhiskeywash.com/whiskey-styles/american-whiskey/whiskey-review-pine-barrens-american-single-malt/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Long Island Spirits,"Baiting Hollow, NY",Pine Barrens,own_make,NULL,FALSE,FALSE,Bonded American Single Malt,NAS,,,100,50.0,100% malted barley (English two-row + Vienna malt),new American oak,,,https://www.lispirits.com/spirits/pine-barrens-whiskey/;https://thewhiskeywash.com/whiskey-styles/american-whiskey/whiskey-review-pine-barrens-american-single-malt/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Lancaster Craft Spirits,"Lancaster, PA",Lancaster,own_make,NULL,FALSE,FALSE,American Single Malt; ; Porter Cask Rare Single Malt,7 year,,,,,100% malted barley,ex-bourbon (6+ yr),Lancaster Smoked Porter Ale cask finish (14 mo),Smooth rich dried fruit vanilla green coffee chocolate,https://lancastercraft.com;https://padistillersguild.com/profile/lancaster-craft-spirits/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Lancaster Craft Spirits,"Lancaster, PA",Lancaster,own_make,NULL,FALSE,FALSE,American Single Malt; ; Stout Cask Rare Single Malt,NAS,,,,,100% malted barley,American white oak,Lancaster Imperial Stout / Jamaican rum barrel finish (12+ mo),Rich mouthfeel orange peel candied apple dark chocolate crème brûlée,https://lancastercraft.com;https://padistillersguild.com/profile/lancaster-craft-spirits/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Chairman Distillery,"New Freedom, PA",Chairman,own_make,NULL,FALSE,FALSE,American Single Malt,NAS,,,80,40.0,100% malted barley,ex-bourbon casks,,Ripe apple pear honey toasted oak nuttiness vanilla spice; triple distilled,https://chairmandistillery.com/products/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Caiseal Beer & Spirits,"Hampton, VA",Caiseal,own_make,NULL,FALSE,FALSE,American Single Malt,NAS,,,,,100% malted barley,,,Proof/ABV unconfirmed; see FU-CAI-01,https://www.caiseal.com/spirits;https://virginiaspirits.org/distillery/caiseal-beer-and-spirits-company/,2026-06-28,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Caiseal Beer & Spirits,"Hampton, VA",Caiseal,own_make,NULL,FALSE,FALSE,American Single Malt; ; Peated American Single Malt Whiskey,NAS,,,100,50.0,100% peat-smoked malted barley,,,Warm tobacco and toffee; 100% peated malt,https://www.caiseal.com/spirits;https://virginiaspirits.org/distillery/caiseal-beer-and-spirits-company/,2026-06-28,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,The Better Man Distilling Co.,"Patchogue, NY",The Better Man,own_make,NULL,FALSE,FALSE,American Single Malt,NAS,,,,,100% New York malted barley,,,Proof/ABV unconfirmed; see FU-TBM-01; NY Farm Distillery,https://www.thebettermandistillingco.com/spirits,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
American Single Malt,Wiggly Bridge Distillery,"York, ME",Wiggly Bridge,own_make,NULL,FALSE,FALSE,American Single Malt; New England Heritage,NAS,,,92,46.0,100% malted barley (northern ME; floor malted Blue Ox Malt House Lisbon Falls ME),barrel aged (type unconfirmed),,Gentle oak sweet tobacco honey fig biscuit cookie; heirloom Scottish whisky yeast,https://wigglybridgedistillery.com/spirits/new-england-single-malt/;https://thewhiskeywash.com/whiskey-styles/american-whiskey/wiggly-bridge-distillery-unveils-new-england-single-malt/,2026-06-23,NULL,american_single_malt_northeast_mid_atlantic
