spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,source_urls,last_verified,label_image_url,cohort
Gin,Boatyard,"Enniskillen, Co. Fermanagh, Northern Ireland",Boatyard Winter Solstice Gin,own_make,,FALSE,FALSE,London Dry Gin,,,,,,,,,https://www.boatyarddistillery.com/range/winter-solstice-gin,2026-06-27,https://www.boatyarddistillery.com/application/files/5416/1418/5310/WinterSolstice_Banner.jpg,gin_united_kingdom
Gin,Beefeater,"Kennington, London, England",Beefeater,own_make,,FALSE,FALSE,London Dry Gin,,,,80,40,,,,https://www.beefeatergin.com/en/our-gins/london-dry-gin/,2026-06-09,https://ik.imagekit.io/cvygf2xse/beefeatergin/wp-content/uploads/2023/01/Beefeater-London-Dry-Gin-aspect-ratio-320-540.png,gin_united_kingdom
Gin,Beefeater,"Kennington, London, England",Beefeater,own_make,,FALSE,FALSE,London Dry Gin; Citrus Forward; 24,,,,90,45,,,,https://www.beefeatergin.com/en/our-gins/beefeater-24/,2026-06-09,,gin_united_kingdom
Gin,Beefeater,"Kennington, London, England",Beefeater,own_make,,FALSE,FALSE,London Dry Gin; Citrus Forward; Crown Jewel,,,,100,50,,,,https://www.beefeatergin.com/en/our-gins/beefeater-crown-jewel/,2026-06-09,,gin_united_kingdom
Gin,Beefeater,"Kennington, London, England",Beefeater,own_make,,FALSE,FALSE,London Dry Gin; Citrus Forward; Crown Jewel Coronation Edition,,2023,Coronation Edition,100,50,,,,https://www.beefeatergin.com/en/our-gins/crown-jewel-coronation-edition/,2026-06-09,,gin_united_kingdom
Gin,Beefeater,"Kennington, London, England",Beefeater,own_make,,FALSE,FALSE,London Dry Gin; Barrel Aged; Burrough's Reserve,,,Edition 2,86,43,,Jean de Lillet oak casks,,https://www.beefeatergin.com/en/our-gins/beefeater-burroughs-reserve/,2026-06-09,,gin_united_kingdom
Gin,Beefeater,"Kennington, London, England",Beefeater,own_make,,FALSE,FALSE,London Dry Gin; London Garden,,,,80,40,,,,https://www.beefeatergin.com/en/our-gins/beefeater-london-garden/,2026-06-09,,gin_united_kingdom
Gin,Beefeater,"Kennington, London, England",Beefeater,own_make,,FALSE,FALSE,Distilled Gin; ; Zesty Lemon,,,,75,37.5,,,,https://www.beefeatergin.com/en/our-gins/beefeater-zesty-lemon/,2026-06-09,,gin_united_kingdom
Gin,Bombay Sapphire,"Laverstoke, Hampshire, England",Bombay Sapphire,own_make,,FALSE,FALSE,Distilled Gin,,,,80,40,,,,https://www.bombaysapphire.com/;https://en.wikipedia.org/wiki/Bombay_Sapphire,2026-06-27,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Bombay_Sapphire_-_bouteilles.JPG/1280px-Bombay_Sapphire_-_bouteilles.JPG,gin_united_kingdom
Gin,Bombay Sapphire,"Laverstoke, Hampshire, England",Bombay Sapphire,own_make,,FALSE,FALSE,Distilled Gin; Citrus Forward; Premier Cru Murcian Lemon,,,,94,47,,,,https://shop.bombaysapphire.com/collections/bombay-sapphire-premier-cru,2026-06-28,NULL,gin_united_kingdom
Gin,Bombay Sapphire,"Laverstoke, Hampshire, England",Bombay Sapphire,own_make,,FALSE,FALSE,Distilled Gin; Vapor Infusion; Star of Bombay,,,,95,47.5,,,,https://www.bombaysapphire.com/,2026-06-09,,gin_united_kingdom
Gin,Bombay Sapphire,"Laverstoke, Hampshire, England",Bombay Sapphire,own_make,,FALSE,FALSE,Distilled Gin; Vapor Infusion; English Estate,,2020,,82,41,,,,https://www.htfw.com/brands/bombay_sapphire,2026-06-28,NULL,gin_united_kingdom
Gin,Bombay Sapphire,"Laverstoke, Hampshire, England",Bombay Sapphire,own_make,,FALSE,FALSE,"Distilled Gin; Vapor Infusion, Spice Forward; Sapphire East",,,,84,42,,,,https://www.masterofmalt.com/distilleries/bombay-sapphire-gin-distillery/,2026-06-09,,gin_united_kingdom
Gin,Bombay Sapphire,"Laverstoke, Hampshire, England",Bombay Dry Gin,own_make,,FALSE,FALSE,London Dry Gin; Original Dry,,,,80,40,,,,https://www.bombaysapphire.com/,2026-06-09,,gin_united_kingdom
Gin,Tanqueray,"Cameronbridge, Scotland",Tanqueray,own_make,,FALSE,FALSE,London Dry Gin,,,,94.6,47.3,,,,https://www.masterofmalt.com/distilleries/tanqueray-gin-distillery/,2026-06-09,,gin_united_kingdom
Gin,Tanqueray,"Cameronbridge, Scotland",Tanqueray,own_make,,FALSE,FALSE,Distilled Gin; Citrus Forward; No. TEN,,,,94.6,47.3,,,,https://www.gin-foundry.com/gin/tanqueray-gins/,2026-06-09,,gin_united_kingdom
Gin,Tanqueray,"Cameronbridge, Scotland",Tanqueray,own_make,,FALSE,FALSE,Old Tom Gin; Old Tom,,,,94.6,47.3,,,,https://www.gin-foundry.com/gin/tanqueray-gins/,2026-06-09,,gin_united_kingdom
Gin,Tanqueray,"Cameronbridge, Scotland",Tanqueray,own_make,,FALSE,FALSE,Distilled Gin; Citrus Forward; Malacca,,,,82,41,,,,https://www.gin-foundry.com/gin/tanqueray-gins/,2026-06-09,,gin_united_kingdom
Gin,Hayman's,"Balham, London, England",Hayman's,own_make,,FALSE,FALSE,London Dry Gin,,,,82.4,41.2,,,,https://www.haymansgin.com/product/london-dry-gin/,2026-06-27,https://www.haymansgin.com/wp-content/uploads/2020/07/London-Dry-gin-bottle.png,gin_united_kingdom
Gin,Hayman's,"Balham, London, England",Hayman's,own_make,,FALSE,FALSE,Old Tom Gin; Old Tom,,,,82.8,41.4,,,,https://www.haymansgin.com/product/old-tom-gin/,2026-06-27,https://www.haymansgin.com/wp-content/uploads/2020/07/old-top-gin-bottle-new-rt.png,gin_united_kingdom
Gin,Hayman's,"Balham, London, England",Hayman's,own_make,,FALSE,FALSE,Navy Strength Gin; Royal Dock,,,,114,57,,,,https://www.haymansgin.com/product/royal-dock/,2026-06-27,https://www.haymansgin.com/wp-content/uploads/2020/07/Haymans-Royal-Dock.png,gin_united_kingdom
Gin,Hayman's,"Balham, London, England",Hayman's,own_make,,FALSE,FALSE,Distilled Gin; Barrel Aged; Gently Rested,,,,82.6,41.3,,Scotch whisky casks,,https://www.haymansgin.com/product-category/haymans-of-london-gin/,2026-06-09,,gin_united_kingdom
Gin,Plymouth Gin,"Plymouth, Devon, England",Plymouth,own_make,,FALSE,FALSE,London Dry Gin; Original,,,,82.4,41.2,,,,https://www.plymouthgin.com/en/our-gins/,2026-06-09,,gin_united_kingdom
Gin,Plymouth Gin,"Plymouth, Devon, England",Plymouth,own_make,,FALSE,FALSE,Navy Strength Gin; ; Navy Strength,,,,114,57,,,,https://www.plymouthgin.com/en/product/plymouth-gin-navy-strength/,2026-06-09,,gin_united_kingdom
Gin,Sipsmith,"Chiswick, London, England",Sipsmith,own_make,,FALSE,FALSE,London Dry Gin,,,,83.2,41.6,,,,https://sipsmith.com/product/london-cup/;https://sipsmith.com/shop-spirits/,2026-06-27,https://sipsmith.com/wp-content/uploads/2016/08/London-Cup-CGI-500x500px.png,gin_united_kingdom
Gin,Sipsmith,"Chiswick, London, England",Sipsmith,own_make,,FALSE,FALSE,Navy Strength Gin; Juniper Forward; V.J.O.P.,,,,115.4,57.7,,,,https://sipsmith.com/product/v-j-o-p/,2026-06-27,https://sipsmith.com/wp-content/uploads/2016/08/VJOP-Gin-CGI-70cl-500x500px.png,gin_united_kingdom
Gin,Cotswolds Distillery,"Stourton, Warwickshire, England",Cotswolds,own_make,,FALSE,FALSE,Distilled Gin; ; Dry Gin,,,,92,46,,,,https://www.cotswoldsdistillery.com/products/cotswolds-dry-gin,2026-06-27,http://www.cotswoldsdistillery.com/cdn/shop/files/BS_CotswoldsDryGinNon-Chill__lo.png,gin_united_kingdom
Gin,Cotswolds Distillery,"Stourton, Warwickshire, England",Cotswolds,own_make,,FALSE,FALSE,Distilled Gin; Foraged Botanicals; No.1 Wildflower,,,,83.4,41.7,,,,https://www.cotswoldsdistillery.com/collections/cotswolds-gin,2026-06-28,NULL,gin_united_kingdom
Gin,Cotswolds Distillery,"Stourton, Warwickshire, England",Cotswolds,own_make,,FALSE,FALSE,Distilled Gin; Foraged Botanicals; No.2 Wildflower,,,,83.4,41.7,,,,https://www.cotswoldsdistillery.com/collections/cotswolds-gin,2026-06-28,NULL,gin_united_kingdom
Gin,Portobello Road,"Notting Hill, London, England",Portobello Road,own_make,,FALSE,FALSE,London Dry Gin; No. 171,,,,84,42,,,,https://portobelloroaddistillery.com/products/portobello-road-gin-171,2026-06-27,http://portobelloroaddistillery.com/cdn/shop/products/171_grande.jpg,gin_united_kingdom
Gin,Portobello Road,"Notting Hill, London, England",Portobello Road,own_make,,FALSE,FALSE,Navy Strength Gin; No. 171 Navy Strength,,,,114.2,57.1,,,,https://portobelloroaddistillery.com/products/portobello-road-gin-navy-strength,2026-06-27,http://portobelloroaddistillery.com/cdn/shop/products/NAVYv2_grande.jpg,gin_united_kingdom
Gin,Portobello Road,"Notting Hill, London, England",Portobello Road,own_make,,FALSE,TRUE,London Dry Gin; Director's Cut,,,,,,,,,https://portobelloroaddistillery.com/collections/portobello-road-gin-distillery,2026-06-27,http://portobelloroaddistillery.com/cdn/shop/products/171_grande.jpg,gin_united_kingdom
Gin,Sacred Spirits,"Highgate, London, England",Sacred,own_make,,FALSE,FALSE,Gin,,,,80,40,,,,https://sacredgin.com/collections/gin,2026-06-27,http://sacredgin.com/cdn/shop/collections/gin-collection_1200x1200.jpg,gin_united_kingdom
Gin,Sacred Spirits,"Highgate, London, England",Sacred,own_make,,FALSE,FALSE,Old Tom Gin; Old Tom,,,,96,48,,,,https://sacredgin.com/collections/gin,2026-06-27,http://sacredgin.com/cdn/shop/collections/gin-collection_1200x1200.jpg,gin_united_kingdom
Gin,Sacred Spirits,"Highgate, London, England",Sacred,own_make,,FALSE,FALSE,Distilled Gin; ; Organic Dry Gin,,,,96,48,,,,https://sacredgin.com/collections/gin,2026-06-27,http://sacredgin.com/cdn/shop/collections/gin-collection_1200x1200.jpg,gin_united_kingdom
Gin,Sacred Spirits,"Highgate, London, England",Sacred,own_make,,FALSE,FALSE,Distilled Gin; Spice Forward; Cardamom,,,,87.6,43.8,,,,https://www.whiskymarketplace.com/gins/sacred-cardamom-gin,2026-06-28,NULL,gin_united_kingdom
Gin,Sacred Spirits,"Highgate, London, England",Sacred,own_make,,FALSE,FALSE,Distilled Gin; Spice Forward; Coriander,,,,87.6,43.8,,,,https://sacredgin.com/collections/gin,2026-06-27,http://sacredgin.com/cdn/shop/collections/gin-collection_1200x1200.jpg,gin_united_kingdom
Gin,East London Liquor Company,"Bow, London, England",East London Liquor Company,own_make,,FALSE,FALSE,London Dry Gin,,,,80,40,,,,https://eastlondonliquorcompany.com/products/london-dry-gin-40-abv,2026-06-27,http://eastlondonliquorcompany.com/cdn/shop/files/experience.png,gin_united_kingdom
Gin,East London Liquor Company,"Bow, London, England",East London Liquor Company,own_make,,FALSE,FALSE,Distilled Gin; Premium Batch No. 1,,,Batch No. 1,90,45,,,,https://www.royalmilewhiskies.com/east-london-liquor-company-premium-batch-no-1-gin-45-70cl/,2026-06-27,https://www.royalmilewhiskies.com/media/catalog/product/cache/082e1828dfd60e1a2093c9f050ba2c25/2/6/266700003106_1.jpg,gin_united_kingdom
Gin,East London Liquor Company,"Bow, London, England",East London Liquor Company,own_make,,FALSE,FALSE,Distilled Gin; Barrel Aged; Barrel Aged,,,Batch One,110.6,55.3,,French oak,,https://www.thewhiskyexchange.com/p/32322/east-london-liquor-barrel-aged-gin-batch-one,2026-06-27,https://img.thewhiskyexchange.com/540/gin_eas4.jpg,gin_united_kingdom
Gin,Jensen's,"Bermondsey, London, England",Jensen's,own_make,,FALSE,FALSE,London Dry Gin; Bermondsey Dry,,,,86,43,,,,https://www.bermondseygin.com/,2026-06-27,http://www.bermondseygin.com/web/images/facebook-og.jpg,gin_united_kingdom
Gin,Jensen's,"Bermondsey, London, England",Jensen's,own_make,,FALSE,FALSE,Old Tom Gin; Old Tom,,,,86,43,,,,https://www.amathusdrinks.com/jensen-s-london-old-tom-gin,2026-06-28,NULL,gin_united_kingdom
Gin,Warner's,"Harrington, Northamptonshire, England",Warner's,own_make,,FALSE,FALSE,London Dry Gin,,,,80,40,,,,https://www.warnersdistillery.com/products/london-dry-gin,2026-06-27,http://www.warnersdistillery.com/cdn/shop/products/WarnersLondonDryGin.png,gin_united_kingdom
Gin,Warner's,"Harrington, Northamptonshire, England",Warner's,own_make,,FALSE,FALSE,London Dry Gin; Harrington Dry,,,,88,44,,,,https://www.warnersdistillery.com/products/harrington-dry-gin,2026-06-27,http://www.warnersdistillery.com/cdn/shop/products/Warners_harrington_dry_gin.png,gin_united_kingdom
Gin,Silent Pool,"Albury, Surrey, England",Silent Pool,own_make,,FALSE,FALSE,London Dry Gin; Original,,,,86,43,,,,https://silentpooldistillers.com/collections/silent-pool-gins,2026-06-27,http://silentpooldistillers.com/cdn/shop/collections/SPG-NoHoney-Summer-4x5__48801.webp,gin_united_kingdom
Gin,Moorland Spirit Co.,"Hepple, Northumberland, England",Hepple,own_make,,FALSE,FALSE,Gin,,,,90,45,,,,https://hepplespirits.com/products/hepple-gin,2026-06-09,,gin_united_kingdom
Gin,Chase Distillery,"Rosemaund Farm, Hereford, England",Chase,own_make,,FALSE,FALSE,London Dry Gin; GB Extra Dry,,,,80,40,,,,https://williamschase.co.uk/collections/all-products,2026-06-09,,gin_united_kingdom
Gin,Chase Distillery,"Rosemaund Farm, Hereford, England",Williams Chase,own_make,,FALSE,FALSE,Distilled Gin; Elegant 48,,,,96,48,,,,https://www.thewhiskyexchange.com/p/11373/williams-elegant-48-gin,2026-06-09,,gin_united_kingdom
Gin,Adnams Copper House,"Southwold, Suffolk, England",Adnams,own_make,,FALSE,FALSE,London Dry Gin; Copper House Dry,,,,80,40,,,,https://adnams.co.uk/collections/copper-house-gin,2026-06-27,https://cdn.shopify.com/s/files/1/0561/3348/4723/files/Screenshot_2024-03-06_094440.png,gin_united_kingdom
Gin,Adnams Copper House,"Southwold, Suffolk, England",Adnams,own_make,,FALSE,FALSE,London Dry Gin; First Rate,,,,96,48,,,,https://www.amathusdrinks.com/adnams-copper-house-first-rate-gin,2026-06-28,NULL,gin_united_kingdom
Gin,Adnams Copper House,"Southwold, Suffolk, England",Adnams,own_make,,FALSE,FALSE,Distilled Gin; Rising Sun,,,,84,42,,,,https://thegintrovert.wordpress.com/2020/06/15/adnams-rising-sun/,2026-06-09,,gin_united_kingdom
Gin,Salcombe Distilling Co.,"Salcombe, Devon, England",Salcombe,own_make,,FALSE,FALSE,Distilled Gin; Start Point,,,,88,44,,,,https://salcombegin.com/product/start-point/,2026-06-27,https://www-salcombegin-com.nimbus-cdn.uk/wp-content/uploads/2022/11/SP-70cl.png,gin_united_kingdom
Gin,Salcombe Distilling Co.,"Salcombe, Devon, England",Salcombe,own_make,,FALSE,FALSE,Distilled Gin; Floral; Rosé Sainte Marie,,,,82.8,41.4,,,,https://salcombegin.com/product/rose-sainte-marie/,2026-06-27,https://www-salcombegin-com.nimbus-cdn.uk/wp-content/uploads/2022/10/RSM-70cl.png,gin_united_kingdom
Gin,Salcombe Distilling Co.,"Salcombe, Devon, England",Salcombe,own_make,,FALSE,TRUE,Distilled Gin; Voyager Series,,,,,,,,,https://www.salcombegin.com/salcombestory,2026-06-09,,gin_united_kingdom
Gin,The Bath Gin Company,"Bath, Somerset, England",Bath Gin,own_make,,FALSE,FALSE,London Dry Gin; Original,,,,80,40,,,,https://www.thebathgincompany.co.uk/,2026-06-27,https://www.thebathgincompany.co.uk/front/img/distillery-og-001.png,gin_united_kingdom
Gin,Halewood Distillery,"Liverpool, England",Whitley Neill,own_make,,FALSE,FALSE,Distilled Gin; Original Handcrafted,,,,86,43,,,,https://whitleyneill.com/,2026-06-09,,gin_united_kingdom
Gin,Bramley & Gage,"Thornbury, Gloucestershire, England",6 O'Clock,own_make,,FALSE,FALSE,London Dry Gin,,,,86,43,,,,https://6oclockgin.com/,2026-06-27,http://6oclockgin.com/cdn/shop/files/Untitled_design_-_2025-11-13T205823.387.png,gin_united_kingdom
Gin,Bramley & Gage,"Thornbury, Gloucestershire, England",6 O'Clock,own_make,,FALSE,FALSE,Distilled Gin; Brunel Edition,,,,100,50,,,,https://goodspiritsnews.wordpress.com/2020/12/18/gsn-review-6-oclock-gins/,2026-06-27,https://goodspiritsnews.wordpress.com/wp-content/uploads/2020/12/0i6a8483-edit-edit-678x381-1.jpg,gin_united_kingdom
Gin,Bramley & Gage,"Thornbury, Gloucestershire, England",6 O'Clock,own_make,,FALSE,FALSE,Navy Strength Gin; ; Navy Strength,,,,114,57,,,,https://www.gin-foundry.com/gin/6-oclock-gin-range-continued/,2026-06-09,,gin_united_kingdom
Gin,The Lakes Distillery,"Setmurthy, Cumbria, England",The Lakes,own_make,,FALSE,FALSE,London Dry Gin; Classic,,,,87.4,43.7,,,,https://lakesdistillery.com/products/the-lakes-gin,2026-06-27,http://lakesdistillery.com/cdn/shop/products/TheLakesGin-Front.jpg,gin_united_kingdom
Gin,The Lakes Distillery,"Setmurthy, Cumbria, England",The Lakes,own_make,,FALSE,FALSE,Distilled Gin; Foraged Botanicals; Explorer Edition,,,,94.2,47.1,,,,https://jennyinbrighton.com/lakes-gin-explorer-edition/,2026-06-09,,gin_united_kingdom
Gin,White Peak Distillery,"Ambergate, Derbyshire, England",Shining Cliff,own_make,,FALSE,FALSE,Distilled Gin; ; Original Gin,,,,90,45,,,,https://www.whitepeakdistillery.co.uk/product/shining-cliff-original-gin/,2026-06-27,https://www.whitepeakdistillery.co.uk/wp-content/uploads/2018/07/White-Peak-Distillery-Shining-Cliff-Gin_Original_Packshot_White_1920px.png,gin_united_kingdom
Gin,Langley Distillery,"Oldbury, West Midlands, England",Brockmans,sourced,Brockmans,TRUE,FALSE,Distilled Gin; Intensely Smooth Premium,,,,80,40,,,,https://www.langleydistillery.co.uk/;https://www.masterofmalt.com/gin/brockmans/,2026-06-09,,gin_united_kingdom
Gin,Conker Spirit,"Bournemouth, Dorset, England",Conker,own_make,,FALSE,FALSE,London Dry Gin; Dorset Dry,,,,80,40,,,,https://www.conkerspirit.co.uk/product/dorset-dry-gin/,2026-06-27,https://www.conkerspirit.co.uk/wp-content/uploads/2023/10/DDG-70cl.png,gin_united_kingdom
Gin,Conker Spirit,"Bournemouth, Dorset, England",Conker,own_make,,FALSE,FALSE,Navy Strength Gin; ; Navy Strength,,,,115,57.5,,,,https://www.conkerspirit.co.uk/,2026-06-27,https://www.conkerspirit.co.uk/wp-content/uploads/2023/10/DDG-70cl.png,gin_united_kingdom
Gin,Conker Spirit,"Bournemouth, Dorset, England",Conker,own_make,,FALSE,FALSE,"Distilled Gin; Barrel Aged, Port Cask; Port Barrel",,,Limited Edition,80,40,,Ruby Port casks,,https://www.conkerspirit.co.uk/product/port-barrel-gin/,2026-06-27,https://www.conkerspirit.co.uk/wp-content/uploads/2023/10/PBG-70cl.png,gin_united_kingdom
Gin,City of London Distillery,"City of London, London, England",City of London,own_make,,FALSE,FALSE,London Dry Gin; Square Mile,,,,94.6,47.3,,,,https://www.masterofmalt.com/distilleries/city-of-london-gin-distillery/,2026-06-09,,gin_united_kingdom
Gin,City of London Distillery,"City of London, London, England",City of London,own_make,,FALSE,FALSE,London Dry Gin; Christopher Wren,,,,90.6,45.3,,,,https://www.masterofmalt.com/gin/city-of-london-distillery/city-of-london-christopher-wren-gin/,2026-06-27,https://cdn11.bigcommerce.com/s-e8lbekfe7c/images/stencil/1024w/attribute_rule_images/24165_source_1758883219.jpg,gin_united_kingdom
Gin,City of London Distillery,"City of London, London, England",City of London,own_make,,FALSE,FALSE,Old Tom Gin; Old Tom,,,,,,,,,https://www.gin-foundry.com/gin/city-of-london-gin/,2026-06-09,,gin_united_kingdom
Gin,The London Distillery Company,"Battersea, London, England",Dodd's,own_make,,FALSE,FALSE,Distilled Gin; ; Organic Dry Gin,,,,99.8,49.9,,,,https://londondistillery.co.uk/dodds-organic-dry-gin/,2026-06-09,,gin_united_kingdom
Gin,Dyfi Distillery,"Corris, Gwynedd, Wales",Dyfi,own_make,,FALSE,FALSE,Distilled Gin; ; Original Gin,,,,90,45,,,,https://www.dyfidistillery.com/collections/all,2026-06-09,,gin_united_kingdom
Gin,Dyfi Distillery,"Corris, Gwynedd, Wales",Dyfi,own_make,,FALSE,FALSE,Distilled Gin; Foraged Botanicals; Pollination,,,,90,45,,,,https://www.dyfidistillery.com/products/pollination-gin,2026-06-27,http://www.dyfidistillery.com/cdn/shop/products/Poll_Pour_Square_1200x1200.jpg,gin_united_kingdom
Gin,Dyfi Distillery,"Corris, Gwynedd, Wales",Dyfi,own_make,,FALSE,FALSE,Distilled Gin; Foraged Botanicals; Hibernation,,,,90,45,,100-year-old white port barrel,,https://www.dyfidistillery.com/,2026-06-09,,gin_united_kingdom
Gin,Da Mhile Distillery,"Llandysul, Ceredigion, Wales",Da Mhile,own_make,,FALSE,FALSE,"Distilled Gin; Botanical-led, Organic; Organic Botanical",,,,84,42,,,,https://www.damhile.co.uk/shop/p/organic-gin,2026-06-27,http://static1.squarespace.com/static/5fa0055558aeaf3a5fc25c7a/t/5faa65fdabff00237ea4ea9e/1605002758767/Da_Mhile_Organic_Gin.jpg,gin_united_kingdom
Gin,Da Mhile Distillery,"Llandysul, Ceredigion, Wales",Da Mhile,own_make,,FALSE,FALSE,Distilled Gin; Coastal; Seaweed,,,,84,42,,,,https://www.damhile.co.uk/shop/p/seaweed-gin,2026-06-27,http://static1.squarespace.com/static/5fa0055558aeaf3a5fc25c7a/t/5faa66d7db59ea584e2b3509/1605002975935/Da_Mhile_Organic_Seaweed_Gin.jpg,gin_united_kingdom
Gin,Penderyn Distillery,"Penderyn, Rhondda Cynon Taf, Wales",Brecon,own_make,,FALSE,FALSE,Distilled Gin; Botanical-led; Botanicals,,,,86,43,,,,https://www.penderyn.wales/product/brecon-botanicals-gin/,2026-06-27,https://www.penderyn.wales/wp-content/uploads/2021/03/Penderyn-Brecon-Botanicals-Gin.jpg,gin_united_kingdom
Gin,Penderyn Distillery,"Penderyn, Rhondda Cynon Taf, Wales",Brecon,own_make,,FALSE,FALSE,Distilled Gin; Special Reserve,,,,80,40,,,,https://www.penderyn.wales/product/brecon-gin-70cl/,2026-06-27,https://www.penderyn.wales/wp-content/uploads/2021/03/Penderyn-Brecon-Gin.jpg,gin_united_kingdom
Gin,In the Welsh Wind,"Tan-y-groes, Ceredigion, Wales",In the Welsh Wind,own_make,,FALSE,FALSE,Distilled Gin; Signature Style,,,,86,43,,,,https://inthewelshwind.co.uk/products/in-the-welsh-wind-gin,2026-06-27,http://inthewelshwind.co.uk/cdn/shop/files/Signature_Style_Gin_pack_shot_1_w_awards..jpg,gin_united_kingdom
Gin,Bimber Distillery,"Park Royal, London, England",Bimber,own_make,,FALSE,FALSE,London Dry Gin,,,,84,42,,,,https://bimber-distillery.myshopify.com/products/london-dry-gin,2026-06-09,,gin_united_kingdom
Gin,Half Hitch,"Camden, London, England",Half Hitch,own_make,,FALSE,FALSE,Gin,,,,80,40,,,,https://www.halfhitch.london/,2026-06-27,http://static1.squarespace.com/static/57a3518a1b631ba908a857f9/t/5813098603596eed259a4aa8/1477642631417/HOL003_05+Half+Hitch_Lifestyle_Cocktail_3.jpg,gin_united_kingdom
Gin,Two Birds Spirits,"Market Harborough, Leicestershire, England",Two Birds,own_make,,FALSE,FALSE,London Dry Gin,,,,80,40,,,,https://www.twobirdsspirits.co.uk/,2026-06-09,,gin_united_kingdom
